transaction_id,account_id,merchant_id,device_id,amount,currency,transaction_type,geo_location,ip_address,transaction_time,status,risk_score,ml_score
183,22496,4832,2722,7711.77,USD,WITHDRAWAL,"24.255514, -76.683956",216.169.149.51,2024-10-03 01:55:48.083,SUCCESS,68,0.03
184,22578,3809,1268,9869.69,GBP,PAYMENT,"19.569571, -123.314884",115.104.139.87,2024-10-23 11:03:48.100,SUCCESS,68,0.39
185,20647,749,NULL,9753.00,USD,PAYMENT,"61.036258, -173.085814",20.25.199.226,2024-10-18 10:01:48.117,SUCCESS,0,0.27
186,14983,847,2501,7401.20,EUR,DEPOSIT,"-56.666363, -178.211801",107.186.1.101,2025-01-15 04:14:48.130,SUCCESS,16,0.59
187,16611,1219,2441,7989.50,CHF,PAYMENT,"54.445044, 161.207410",232.22.46.227,2024-08-06 05:46:48.147,SUCCESS,97,0.32
188,23267,3733,4601,1060.62,USD,DEPOSIT,"-5.789571, -120.257574",51.245.134.217,2024-03-09 19:33:48.163,SUCCESS,10,0.74
189,18673,3213,394,9380.61,GBP,PAYMENT,"-42.691336, 10.119850",245.19.235.68,2025-11-29 04:17:48.177,SUCCESS,74,0.58
190,16182,4617,1899,8207.32,CHF,PAYMENT,"-14.368037, 51.789425",166.162.251.179,2024-03-16 02:31:48.190,SUCCESS,13,0.49
191,18895,3001,NULL,2029.72,CHF,DEPOSIT,"14.320731, 112.093004",79.247.169.135,2025-04-05 17:34:48.200,SUCCESS,56,0.14
192,21556,4538,2417,6761.07,USD,PAYMENT,"89.857554, 96.092438",80.249.71.133,2025-03-11 08:03:48.213,FAILED,29,0.07
193,17302,2187,NULL,7678.29,USD,WITHDRAWAL,"-9.973530, -119.712179",231.193.223.144,2024-06-08 05:05:48.230,FAILED,18,0.02
194,16752,4481,2149,8989.11,GBP,TRANSFER,"-19.026868, -129.106395",4.91.230.71,2024-09-06 13:31:48.243,SUCCESS,82,0.46
195,21440,1697,NULL,416.43,USD,TRANSFER,"65.708821, -43.155199",218.41.190.8,2025-03-27 08:38:48.257,SUCCESS,56,0.90
196,14662,1576,2646,2662.73,EUR,WITHDRAWAL,"71.214552, 54.129351",60.238.247.94,2025-09-17 03:51:48.270,SUCCESS,53,0.18
197,14944,239,NULL,3208.07,USD,WITHDRAWAL,"-54.972356, -145.921344",39.232.211.157,2025-08-03 22:12:48.283,SUCCESS,72,0.30
198,15992,1098,3641,1081.38,EUR,DEPOSIT,"75.443036, -28.307772",71.141.218.111,2024-03-08 16:20:48.297,SUCCESS,25,0.58
199,18925,4624,2905,4736.94,GBP,WITHDRAWAL,"-83.852532, -96.333528",52.32.93.27,2024-08-26 15:04:48.310,SUCCESS,62,0.78
200,14664,3872,4552,2548.37,USD,PAYMENT,"-52.091275, -110.384089",176.236.94.43,2025-11-02 17:59:48.327,SUCCESS,46,0.35
201,23401,1261,19,397.10,EUR,DEPOSIT,"-57.314840, -13.574297",165.227.245.210,2025-09-20 18:01:48.343,FAILED,70,0.82
202,13863,3799,NULL,5745.86,GBP,DEPOSIT,"-61.089854, -43.812883",176.67.98.17,2024-07-15 17:32:48.360,SUCCESS,63,0.21
203,13795,559,NULL,3485.17,USD,PAYMENT,"-26.326704, 12.678577",127.130.6.39,2025-11-30 10:09:48.377,SUCCESS,29,0.62
204,18778,2723,292,3368.50,EUR,WITHDRAWAL,"85.012240, 93.079865",57.135.124.27,2025-03-01 23:20:48.387,SUCCESS,100,0.37
205,21296,1877,NULL,2962.10,EUR,PAYMENT,"-74.213126, 63.517110",103.23.42.48,2025-12-30 09:41:48.400,SUCCESS,74,0.83
206,18341,22,NULL,4721.87,EUR,DEPOSIT,"-36.927885, 86.424141",122.228.157.202,2024-05-10 10:24:48.413,SUCCESS,34,0.56
207,21659,3625,1204,9350.63,GBP,PAYMENT,"-13.223379, -132.694762",245.244.239.48,2025-11-30 03:58:48.430,FAILED,87,0.30
208,20799,619,4791,4092.48,USD,WITHDRAWAL,"36.977225, 9.481737",251.22.195.71,2024-09-29 10:24:48.440,SUCCESS,22,0.37
209,10718,1777,4549,5383.39,USD,TRANSFER,"-5.571179, -34.673571",53.183.18.125,2024-05-14 11:02:48.453,SUCCESS,31,0.87
210,19865,4413,NULL,4934.43,EUR,TRANSFER,"76.171260, -50.716074",143.254.97.184,2024-08-10 19:54:48.467,SUCCESS,79,0.10
211,15382,2266,870,2408.87,CHF,TRANSFER,"-85.813131, -59.903504",129.225.209.171,2025-04-10 00:36:48.480,SUCCESS,10,0.98
212,11433,595,4396,8232.95,CHF,PAYMENT,"36.157684, 7.262765",124.114.219.188,2024-04-17 19:03:48.490,SUCCESS,31,0.46
213,15333,4041,NULL,9572.81,GBP,PAYMENT,"-42.995514, 58.350083",204.242.254.64,2025-07-15 16:20:48.510,SUCCESS,69,0.43
214,19861,4601,NULL,5754.75,CHF,WITHDRAWAL,"73.313478, -81.850880",89.8.30.14,2024-08-18 09:27:48.523,SUCCESS,73,0.41
215,15918,1506,4800,917.72,USD,DEPOSIT,"-53.604325, -132.073259",14.207.67.144,2025-08-12 06:07:48.537,SUCCESS,55,0.61
216,6122,757,352,9267.82,USD,DEPOSIT,"-84.096641, -120.995178",254.171.4.199,2025-10-08 22:21:48.550,SUCCESS,51,0.72
217,20304,933,3659,7983.00,USD,DEPOSIT,"35.867919, -131.625878",183.49.190.191,2024-04-30 09:52:48.560,SUCCESS,63,0.69
218,7112,2686,NULL,4510.77,EUR,WITHDRAWAL,"73.444635, 91.071276",246.192.213.238,2024-02-13 23:19:48.577,SUCCESS,97,0.17
219,15156,2379,NULL,9590.96,EUR,TRANSFER,"56.530995, -106.012432",93.77.229.131,2025-01-12 02:56:48.590,SUCCESS,74,0.40
220,14697,4916,NULL,5459.93,CHF,PAYMENT,"22.126237, -155.873923",170.155.122.145,2024-03-19 18:02:48.600,SUCCESS,37,0.63
221,20511,216,NULL,7597.54,EUR,WITHDRAWAL,"-17.546958, -100.683564",60.73.198.33,2025-04-05 07:32:48.613,SUCCESS,47,0.35
222,17450,4026,NULL,6254.64,CHF,PAYMENT,"-58.577382, 171.474076",168.21.202.80,2025-07-26 03:17:48.623,SUCCESS,11,0.17
223,18591,758,43,5899.56,EUR,DEPOSIT,"77.701683, -28.829308",215.248.51.177,2024-05-05 14:34:48.637,SUCCESS,74,0.69
224,14068,42,NULL,3592.89,USD,TRANSFER,"-59.094746, -87.098499",11.89.4.195,2025-08-18 15:05:48.647,SUCCESS,21,0.33
225,13794,2433,NULL,6697.35,USD,DEPOSIT,"-16.193565, 69.493696",35.42.157.211,2025-09-26 22:47:48.657,SUCCESS,45,0.26
226,21964,3261,4334,8936.49,EUR,WITHDRAWAL,"69.979583, 102.217711",242.247.208.190,2025-05-22 23:43:48.667,SUCCESS,91,0.09
227,16892,982,NULL,6073.32,EUR,TRANSFER,"-86.129513, -141.803395",50.30.151.222,2024-02-27 01:18:48.677,SUCCESS,52,0.68
228,19466,3609,3478,7711.11,EUR,DEPOSIT,"71.583605, -22.409722",112.113.35.108,2024-06-20 17:14:48.687,SUCCESS,32,0.66
229,17568,1349,894,9182.68,GBP,PAYMENT,"-1.084729, 42.427691",188.92.188.199,2025-10-11 01:10:48.693,FAILED,46,0.21
230,8487,3356,NULL,2623.66,USD,PAYMENT,"-42.713951, 11.411070",238.165.159.1,2026-01-24 13:09:48.707,SUCCESS,42,0.10
231,19264,4288,2803,3919.38,CHF,TRANSFER,"-61.692544, 117.309744",196.23.202.2,2024-06-24 14:09:48.713,SUCCESS,35,0.82
232,6371,783,NULL,8576.18,EUR,TRANSFER,"25.267779, 178.442909",115.223.46.5,2025-02-19 14:36:48.727,SUCCESS,85,0.47
233,10927,2945,NULL,9347.55,EUR,DEPOSIT,"4.011235, 105.924629",70.85.126.43,2025-11-11 01:40:48.737,SUCCESS,88,0.15
234,19422,4082,NULL,2465.49,CHF,DEPOSIT,"-55.080872, 115.726654",104.48.188.187,2024-03-11 17:56:48.747,SUCCESS,22,0.92
235,15435,1884,NULL,5404.12,GBP,WITHDRAWAL,"5.921043, -173.070386",48.23.199.192,2025-12-31 11:16:48.757,SUCCESS,53,0.18
236,19235,2616,NULL,1886.04,GBP,DEPOSIT,"84.073331, 21.638260",85.41.58.108,2024-05-22 10:30:48.770,SUCCESS,8,0.76
237,17626,3016,131,2944.20,USD,DEPOSIT,"-44.489724, -47.450867",42.167.19.245,2024-09-16 13:36:48.780,SUCCESS,8,0.35
238,22621,2370,4202,7975.01,EUR,PAYMENT,"62.178745, 170.976774",192.159.51.136,2025-04-10 15:49:48.793,SUCCESS,3,0.06
239,14505,565,1053,9446.26,EUR,TRANSFER,"81.584358, 19.444159",132.116.231.91,2024-07-21 00:59:48.803,SUCCESS,25,0.79
240,23320,812,NULL,180.00,CHF,DEPOSIT,"-67.470579, 49.736794",92.15.235.71,2024-06-20 10:06:48.813,SUCCESS,94,0.23
241,17263,875,722,855.98,CHF,TRANSFER,"54.265895, -142.264851",156.235.180.228,2025-06-07 19:55:48.830,SUCCESS,39,0.55
242,13939,4306,4410,7754.50,GBP,DEPOSIT,"66.081189, 126.812665",80.237.64.39,2026-01-29 16:44:48.843,SUCCESS,0,0.41
243,9674,2917,3705,5170.36,EUR,PAYMENT,"75.096851, -139.852612",243.138.4.172,2025-10-06 16:27:48.860,SUCCESS,78,0.83
244,17173,206,2982,8388.82,GBP,WITHDRAWAL,"-27.035386, 176.639222",242.233.212.212,2025-01-31 23:24:48.873,SUCCESS,55,0.56
245,14517,4081,4048,5881.31,GBP,WITHDRAWAL,"-17.552746, -1.096521",182.128.157.208,2024-11-17 04:48:48.890,SUCCESS,93,0.37
246,17949,800,NULL,3741.15,CHF,PAYMENT,"-85.828997, -162.631122",138.181.43.239,2025-07-02 17:16:48.903,FAILED,47,0.03
247,23621,1169,2153,6118.38,EUR,TRANSFER,"-85.279094, -174.989925",36.94.131.209,2026-01-02 19:09:48.917,SUCCESS,89,0.36
248,21140,460,3447,7472.81,CHF,PAYMENT,"76.640799, 19.167948",219.100.233.216,2025-10-21 06:35:48.927,SUCCESS,60,0.25
249,21609,2195,NULL,8021.59,EUR,TRANSFER,"55.156086, -31.640024",46.127.41.96,2024-11-20 09:03:48.940,SUCCESS,1,0.55
250,20291,3111,149,8873.60,EUR,TRANSFER,"-58.301318, 42.720283",238.26.28.225,2025-08-05 05:38:48.953,SUCCESS,13,0.27
251,22254,1948,NULL,5154.88,CHF,DEPOSIT,"1.987149, -42.071843",244.206.159.200,2025-03-14 06:42:48.970,SUCCESS,98,0.83
252,1406,4828,3285,7202.43,CHF,PAYMENT,"-55.042859, -112.940082",134.200.22.200,2024-02-11 11:21:48.980,SUCCESS,93,0.92
253,15425,4092,3461,1723.84,USD,PAYMENT,"30.389009, 119.658780",219.1.21.80,2025-08-24 15:30:48.990,SUCCESS,59,0.05
254,15661,4806,NULL,302.88,GBP,WITHDRAWAL,"32.321928, 160.465440",158.10.35.227,2024-02-25 19:26:49.007,SUCCESS,62,0.31
255,2761,1854,2410,3886.70,USD,WITHDRAWAL,"-86.808040, 2.333005",145.74.229.9,2025-05-27 04:24:49.020,SUCCESS,36,0.16
256,19289,3607,NULL,6469.25,USD,DEPOSIT,"-27.712033, -137.646783",162.203.113.113,2025-02-28 11:08:49.033,SUCCESS,92,0.47
257,21444,2726,NULL,168.98,USD,WITHDRAWAL,"-88.638246, -58.455501",225.197.96.179,2025-06-11 12:23:49.047,SUCCESS,73,0.78
258,22631,2772,NULL,198.79,USD,WITHDRAWAL,"-43.885886, 62.649499",129.116.224.59,2025-12-29 03:33:49.060,SUCCESS,24,0.37
259,12138,3509,3885,15.06,EUR,DEPOSIT,"-9.414765, 165.352068",132.203.228.46,2024-03-18 01:14:49.077,FAILED,20,0.58
260,19600,1110,NULL,5030.86,CHF,TRANSFER,"-45.351435, -123.288123",15.185.173.9,2025-04-12 11:11:49.090,SUCCESS,6,0.10
261,16720,4893,514,3666.08,GBP,WITHDRAWAL,"-32.774041, -3.717482",155.64.135.77,2025-11-12 11:15:49.100,SUCCESS,69,0.79
262,21401,354,NULL,9612.82,USD,WITHDRAWAL,"54.612570, -163.730429",186.195.54.242,2024-04-05 09:51:49.113,FAILED,76,0.14
263,17128,4787,NULL,8206.66,USD,WITHDRAWAL,"64.414027, -76.788390",0.15.124.29,2025-01-05 00:54:49.127,SUCCESS,27,0.01
264,20525,3600,NULL,1689.27,CHF,WITHDRAWAL,"69.547514, 121.716270",179.231.10.189,2026-01-17 13:05:49.140,SUCCESS,57,0.53
265,16145,3391,1248,1825.91,GBP,DEPOSIT,"-77.057337, 146.300348",116.63.89.191,2025-12-26 03:22:49.150,SUCCESS,28,0.64
266,20617,2430,2517,835.09,GBP,TRANSFER,"30.314407, 100.490008",247.106.92.84,2025-10-30 09:32:49.163,FAILED,75,0.31
267,18300,3125,NULL,549.84,GBP,WITHDRAWAL,"-9.312330, 142.143535",46.192.117.165,2024-05-10 11:55:49.177,SUCCESS,97,0.07
268,17915,910,3265,2760.81,EUR,DEPOSIT,"-21.086877, -1.734363",234.137.98.191,2024-07-05 11:30:49.190,SUCCESS,83,1.00
269,17173,3936,3842,1532.99,CHF,PAYMENT,"48.632405, 3.631796",162.188.211.72,2025-06-12 18:07:49.200,SUCCESS,20,0.44
270,21298,3257,576,5043.07,EUR,DEPOSIT,"-4.620857, -69.394103",16.150.166.157,2025-12-15 04:45:49.213,SUCCESS,56,0.24
271,18365,1995,NULL,7895.05,USD,DEPOSIT,"89.758385, 18.796412",151.195.17.216,2025-05-12 10:12:49.227,SUCCESS,79,0.98
272,18716,4828,177,4729.99,EUR,TRANSFER,"18.851019, -85.445536",93.185.182.177,2025-03-06 12:50:49.237,SUCCESS,97,0.17
273,14959,3873,3406,8171.24,GBP,DEPOSIT,"-53.975543, 133.458404",135.168.221.0,2024-02-10 16:13:49.250,FAILED,19,0.92
274,22731,4055,1119,774.29,GBP,PAYMENT,"31.566120, 116.214279",157.164.188.153,2025-11-10 22:47:49.260,SUCCESS,46,0.14
275,21947,967,NULL,8258.99,USD,PAYMENT,"-82.977328, -134.802815",40.203.160.25,2024-05-22 18:51:49.277,SUCCESS,75,0.56
276,20406,442,2417,3320.92,USD,DEPOSIT,"-53.745099, -138.003253",131.43.152.221,2025-08-31 04:22:49.290,SUCCESS,88,0.91
277,18621,189,NULL,3608.23,EUR,TRANSFER,"-39.741409, 5.291614",88.53.26.27,2025-12-14 14:02:49.303,SUCCESS,100,0.28
278,14096,1261,3405,4209.22,CHF,WITHDRAWAL,"-5.165567, 102.104069",73.194.112.188,2024-09-08 03:47:49.317,SUCCESS,94,0.15
279,15593,3172,3979,9290.01,EUR,TRANSFER,"-69.358028, -154.986226",69.226.178.124,2024-03-14 10:16:49.330,SUCCESS,96,0.48
280,20846,843,NULL,1670.12,CHF,DEPOSIT,"52.348668, 1.899770",146.203.182.110,2025-02-14 02:50:49.343,SUCCESS,58,0.71
281,22950,1546,NULL,8904.38,CHF,DEPOSIT,"-82.253360, 166.092592",236.210.170.68,2024-03-05 23:27:49.360,SUCCESS,17,0.13
282,20727,39,3935,3295.57,GBP,TRANSFER,"-79.130701, 172.843674",99.38.112.241,2025-07-15 06:49:49.373,SUCCESS,25,0.42
283,12455,659,4397,8612.94,GBP,WITHDRAWAL,"19.967976, 66.336876",91.158.206.3,2025-06-05 13:57:49.390,SUCCESS,90,0.93
284,19578,3593,NULL,8827.44,EUR,DEPOSIT,"50.905656, 40.152980",158.251.222.115,2025-01-04 03:58:49.407,SUCCESS,0,0.90
285,18259,3396,NULL,3347.89,EUR,TRANSFER,"18.837224, 165.680367",132.185.10.140,2025-10-30 20:12:49.420,FAILED,53,0.85
286,16364,2906,NULL,9613.45,CHF,WITHDRAWAL,"-66.456685, 105.667128",109.178.234.167,2025-08-29 08:42:49.433,SUCCESS,66,0.87
287,19499,21,4466,3216.55,EUR,TRANSFER,"40.014526, -99.730015",159.37.33.228,2025-06-18 08:30:49.450,SUCCESS,29,0.87
288,21769,1407,79,7874.34,GBP,PAYMENT,"-64.457031, 28.151098",219.209.111.76,2025-04-28 01:51:49.460,SUCCESS,73,0.52
289,18341,4850,NULL,6054.77,CHF,PAYMENT,"-67.576850, -103.654752",234.181.110.31,2025-12-14 13:56:49.477,SUCCESS,86,0.35
290,23419,3610,4205,3946.59,USD,DEPOSIT,"82.864087, 44.873716",27.153.59.237,2024-04-24 07:21:49.490,SUCCESS,61,0.14
291,20023,1647,79,7489.93,EUR,PAYMENT,"-42.850801, -37.674983",245.161.21.131,2024-03-15 17:56:49.507,SUCCESS,30,0.54
292,17383,2048,4898,2742.36,EUR,PAYMENT,"-21.980959, 119.150212",125.149.223.76,2024-03-03 13:48:49.520,SUCCESS,65,0.20
293,20753,2133,516,4947.61,EUR,TRANSFER,"71.111224, 21.195439",98.239.48.249,2025-12-01 17:26:49.530,SUCCESS,23,0.77
294,12247,4903,NULL,8252.50,GBP,PAYMENT,"-8.852107, -154.630257",98.223.101.41,2024-05-27 03:08:49.547,SUCCESS,84,0.90
295,23464,4266,3280,3995.12,CHF,PAYMENT,"-83.115093, 38.214342",71.108.15.155,2024-07-18 10:35:49.560,SUCCESS,67,0.51
296,14946,1491,4331,2183.48,EUR,TRANSFER,"-46.052404, -103.200464",194.5.108.107,2024-11-22 00:19:49.573,SUCCESS,93,0.62
297,21927,2661,3236,6993.60,GBP,WITHDRAWAL,"54.680556, -101.599562",176.84.128.0,2025-12-24 08:56:49.587,SUCCESS,44,0.98
298,14590,75,4913,5368.64,CHF,PAYMENT,"-36.346029, 83.174875",188.206.42.117,2025-07-14 21:57:49.600,SUCCESS,39,0.08
299,17211,2779,NULL,865.16,GBP,TRANSFER,"12.147052, -163.869043",183.220.246.180,2024-11-28 22:37:49.617,FAILED,17,0.38
300,22117,3404,1616,4755.38,USD,PAYMENT,"69.839064, 125.946122",36.135.199.221,2025-05-29 11:22:49.630,FAILED,43,0.73
301,15915,3698,NULL,6063.39,GBP,PAYMENT,"58.509764, 90.480467",141.110.139.127,2025-12-19 01:30:49.647,SUCCESS,26,0.41
302,20532,1029,2782,77.91,CHF,DEPOSIT,"60.243240, -57.970139",84.83.206.232,2025-01-14 06:19:49.660,SUCCESS,19,0.39
303,2070,1542,NULL,907.20,EUR,PAYMENT,"-12.607973, 30.438671",109.56.177.184,2024-06-19 16:16:49.677,SUCCESS,43,0.01
304,21425,3242,4087,4059.14,EUR,TRANSFER,"-46.667621, -52.384871",40.114.109.24,2025-12-07 18:27:49.693,SUCCESS,96,0.94
305,23121,1227,1716,5245.53,USD,DEPOSIT,"-58.457291, -95.219630",226.38.5.21,2025-10-15 22:06:49.710,SUCCESS,29,0.59
306,17915,3307,3559,9146.05,USD,WITHDRAWAL,"-45.087681, 10.184294",33.205.127.163,2024-02-20 17:19:49.727,SUCCESS,61,0.09
307,23399,770,2681,8367.85,EUR,TRANSFER,"-20.260912, -52.144470",170.11.67.238,2024-09-21 22:12:49.740,FAILED,20,0.64
308,21606,2338,4720,4049.57,GBP,WITHDRAWAL,"21.580211, -32.072508",55.136.175.194,2024-10-29 00:21:49.757,FAILED,66,0.22
309,21520,4026,1389,1388.75,USD,TRANSFER,"20.731687, -155.323337",27.194.100.164,2024-02-21 11:53:49.770,SUCCESS,27,0.07
310,20915,3120,NULL,8939.43,USD,DEPOSIT,"-39.799376, 90.927681",66.204.179.218,2025-01-18 10:22:49.787,SUCCESS,85,0.91
311,10033,3517,2249,6405.43,CHF,TRANSFER,"53.075484, 59.079795",142.251.204.76,2025-10-24 23:08:49.800,SUCCESS,15,0.92
312,22257,1442,2232,8083.08,EUR,DEPOSIT,"-86.203653, 124.045660",234.154.139.205,2026-01-28 01:04:49.813,SUCCESS,53,0.68
313,16547,864,4967,6904.62,GBP,TRANSFER,"69.900047, 176.455718",178.139.237.156,2024-09-17 03:37:49.827,SUCCESS,95,0.13
314,13005,1292,NULL,5142.90,GBP,TRANSFER,"-10.528631, 166.245468",212.153.96.90,2025-06-05 05:13:49.843,SUCCESS,3,0.19
315,15478,3745,NULL,3530.44,EUR,DEPOSIT,"69.293463, -2.683528",88.157.183.50,2024-12-19 07:00:49.860,SUCCESS,70,0.67
316,18849,1401,924,8647.80,USD,TRANSFER,"-65.845075, -105.742413",129.92.212.45,2026-01-13 01:53:49.873,SUCCESS,10,0.27
317,17078,4663,2976,4327.03,EUR,DEPOSIT,"67.929304, -50.889164",199.158.12.167,2025-10-05 14:15:49.887,SUCCESS,58,0.26
318,21566,4252,1393,6158.70,CHF,DEPOSIT,"-57.562893, -33.811712",217.112.36.130,2024-04-16 21:59:49.907,SUCCESS,3,0.51
319,17515,2411,NULL,8064.18,CHF,TRANSFER,"-41.848038, -48.815788",37.169.199.210,2025-03-21 17:50:49.920,SUCCESS,36,0.08
320,22391,4453,2053,9200.12,USD,DEPOSIT,"1.056520, 116.417662",201.215.98.252,2025-09-11 17:33:49.937,SUCCESS,51,0.36
321,18535,2244,NULL,9455.36,CHF,TRANSFER,"-5.485204, 68.369234",58.234.94.29,2024-03-16 03:08:49.950,FAILED,82,0.09
322,22552,3940,2480,3474.61,USD,DEPOSIT,"80.867265, 83.793361",100.17.42.45,2025-10-17 01:25:49.963,SUCCESS,64,0.52
323,13767,3349,2383,8944.34,CHF,TRANSFER,"49.864077, 24.546515",140.65.52.234,2024-09-30 18:34:49.977,SUCCESS,2,0.80
324,19995,3225,NULL,9909.97,GBP,TRANSFER,"-32.003907, 78.473064",165.156.73.95,2024-07-11 02:14:49.993,FAILED,43,0.34
325,21319,4691,NULL,4399.98,CHF,PAYMENT,"43.731877, 130.523725",84.125.18.3,2024-07-03 14:56:50.010,SUCCESS,71,0.61
326,18644,349,NULL,8605.47,USD,TRANSFER,"-54.462155, -77.899921",135.156.75.215,2024-12-09 17:00:50.023,SUCCESS,32,0.26
327,18177,4337,NULL,7648.07,GBP,TRANSFER,"-35.625710, -9.939847",44.223.198.45,2025-09-24 19:55:50.040,SUCCESS,66,0.05
328,9327,740,NULL,8858.54,USD,WITHDRAWAL,"72.627647, -89.280403",248.116.138.51,2025-10-29 16:05:50.053,SUCCESS,54,0.32
329,18298,948,NULL,6288.84,GBP,WITHDRAWAL,"-61.350227, -115.027091",87.92.186.243,2024-11-15 00:27:50.067,SUCCESS,28,0.53
330,18794,825,3892,2063.87,USD,DEPOSIT,"0.260536, 157.965516",141.210.241.219,2024-07-09 01:07:50.077,SUCCESS,21,0.70
331,13950,1378,3594,8219.94,GBP,DEPOSIT,"-38.070050, -174.566853",129.84.103.250,2024-07-14 14:33:50.087,FAILED,96,0.40
332,20713,2050,4134,1951.48,USD,WITHDRAWAL,"-88.212857, 20.675314",164.3.162.45,2024-04-23 15:40:50.100,SUCCESS,67,0.97
333,21849,4822,2052,9439.65,USD,PAYMENT,"3.979242, -55.972457",201.6.153.232,2024-07-09 22:10:50.113,SUCCESS,93,0.96
334,23234,2282,4881,9742.70,GBP,TRANSFER,"-75.126001, 72.977704",146.165.206.220,2025-11-19 16:06:50.123,SUCCESS,75,0.13
335,22185,2266,639,5559.19,EUR,PAYMENT,"71.925083, 127.093132",120.170.16.86,2025-04-26 18:36:50.140,SUCCESS,84,0.79
336,20293,25,NULL,8700.99,CHF,TRANSFER,"-46.492270, 125.521245",103.66.27.215,2024-05-26 03:45:50.153,SUCCESS,14,0.04
337,21987,2390,NULL,8720.09,GBP,DEPOSIT,"23.431820, -55.475127",133.242.36.154,2025-06-29 13:15:50.167,FAILED,19,0.68
338,21425,1060,3747,2854.93,EUR,PAYMENT,"11.277062, 142.548712",165.10.66.182,2024-12-05 21:50:50.180,SUCCESS,61,0.41
339,15018,177,NULL,8592.52,EUR,WITHDRAWAL,"-23.195225, -122.473463",74.219.77.18,2024-05-15 09:36:50.197,SUCCESS,15,0.36
340,17189,1678,4428,2407.24,USD,DEPOSIT,"54.826525, -108.720668",202.236.219.6,2024-03-28 02:55:50.213,SUCCESS,12,0.87
341,16957,1869,4519,3053.24,GBP,WITHDRAWAL,"-79.428699, 64.274979",113.124.161.161,2025-01-20 20:21:50.230,FAILED,28,0.76
342,13690,3020,NULL,9348.17,EUR,PAYMENT,"26.540275, 85.670323",119.249.90.201,2025-05-18 06:11:50.247,SUCCESS,43,0.87
343,23416,3424,801,9573.66,CHF,PAYMENT,"-56.003294, -135.733460",146.99.68.20,2025-12-03 00:11:50.260,SUCCESS,65,0.23
344,18474,4671,3273,9284.05,USD,PAYMENT,"-75.180787, -68.768210",60.153.227.217,2025-10-09 11:23:50.280,SUCCESS,67,0.58
345,15463,3630,2806,5359.48,EUR,WITHDRAWAL,"-51.316577, -44.778973",113.28.78.102,2024-04-06 00:30:50.293,FAILED,78,0.13
346,13916,1643,NULL,8157.20,CHF,TRANSFER,"36.215969, -108.311271",140.15.232.232,2025-01-14 09:28:50.310,SUCCESS,18,0.48
347,17143,2333,2134,7848.59,CHF,WITHDRAWAL,"-8.548137, 103.943624",156.60.99.220,2025-04-09 22:35:50.323,SUCCESS,80,0.68
348,14319,491,1114,4342.14,CHF,PAYMENT,"80.654260, 164.319161",138.181.249.57,2024-08-10 14:11:50.337,SUCCESS,48,0.33
349,17343,3424,298,7104.49,CHF,TRANSFER,"-18.242903, 88.941094",63.157.240.191,2024-06-17 17:22:50.350,SUCCESS,18,0.05
350,22833,2993,2692,971.04,GBP,DEPOSIT,"-57.372611, -13.836700",232.102.22.57,2024-08-07 01:14:50.367,FAILED,22,0.54
351,18248,3667,NULL,1074.90,GBP,DEPOSIT,"20.711505, -77.685147",230.210.251.161,2025-05-28 23:13:50.380,SUCCESS,7,0.36
352,7933,1555,NULL,9793.95,EUR,TRANSFER,"42.547825, -19.500651",212.140.133.167,2024-08-16 12:21:50.397,SUCCESS,36,0.26
353,21613,3815,3340,5300.09,CHF,WITHDRAWAL,"48.160632, 89.343601",6.153.0.215,2025-03-13 17:51:50.410,FAILED,56,0.93
354,13975,4235,NULL,3234.25,GBP,WITHDRAWAL,"63.731386, 127.673494",125.111.47.98,2025-06-21 06:59:50.430,SUCCESS,38,0.85
355,19928,4137,3022,9158.59,USD,DEPOSIT,"31.835003, 160.921255",238.128.115.155,2025-02-02 13:28:50.443,SUCCESS,89,0.54
356,23396,3640,4646,9446.21,GBP,WITHDRAWAL,"66.616400, -34.583506",91.70.135.56,2024-06-05 06:33:50.457,SUCCESS,45,0.98
357,17904,66,2853,9217.81,EUR,PAYMENT,"-19.954038, -108.794491",93.146.59.96,2024-09-23 19:19:50.470,SUCCESS,98,0.07
358,19174,4404,NULL,9860.93,CHF,WITHDRAWAL,"64.509867, -103.876746",250.57.144.76,2025-08-23 08:50:50.483,SUCCESS,43,0.84
359,12341,2577,NULL,8824.90,EUR,DEPOSIT,"67.684129, -125.711303",238.66.68.102,2025-01-06 03:27:50.497,SUCCESS,73,0.15
360,19680,2029,NULL,2193.05,CHF,TRANSFER,"19.138753, 53.169922",189.122.160.203,2024-11-23 21:17:50.510,SUCCESS,5,0.22
361,22305,4185,4283,4117.08,GBP,DEPOSIT,"64.801888, 73.318357",247.21.89.94,2025-03-04 00:41:50.523,SUCCESS,2,0.10
362,15189,4309,4558,5591.98,EUR,TRANSFER,"60.451475, -142.548429",63.117.83.147,2025-07-19 21:57:50.537,SUCCESS,9,0.47
363,19913,4417,4451,7500.86,GBP,WITHDRAWAL,"58.302897, -163.591014",225.86.56.79,2025-03-18 07:36:50.550,SUCCESS,37,0.31
364,15298,3449,NULL,5819.16,EUR,TRANSFER,"38.344936, 22.699012",158.167.155.97,2025-07-23 17:15:50.563,FAILED,3,0.65
365,14471,3706,3829,6769.40,GBP,TRANSFER,"18.704335, 7.179852",178.160.76.99,2024-12-20 14:56:50.577,SUCCESS,80,0.85
