alert_id,transaction_id,rule_id,risk_score,severity,created_at,resolved,analyst_id
385,7339,4379,5,HIGH,2026-01-09 07:58:44.763,0,NULL
386,1290,8073,35,LOW,2024-05-20 16:21:44.777,0,NULL
387,5528,6958,87,CRITICAL,2024-12-21 21:55:44.783,1,NULL
388,9112,5176,77,HIGH,2025-11-27 09:52:44.803,1,5441
389,5737,6439,41,LOW,2025-10-25 21:24:44.820,1,9028
390,181,6230,33,LOW,2024-08-13 08:33:44.837,0,NULL
391,5499,3160,26,MEDIUM,2025-05-03 17:07:44.850,0,NULL
392,3468,7561,92,LOW,2024-08-26 00:23:44.860,0,NULL
393,1684,2618,29,HIGH,2025-11-29 10:59:44.873,1,NULL
394,8244,8190,12,LOW,2024-11-02 21:27:44.893,1,1616
395,8969,428,31,CRITICAL,2026-02-05 17:02:44.903,1,NULL
396,9271,3728,99,HIGH,2024-02-13 21:23:44.917,0,NULL
397,3918,3953,75,MEDIUM,2025-11-07 14:13:44.927,0,NULL
398,4815,2730,83,HIGH,2025-01-20 12:15:44.940,0,NULL
399,6507,3884,73,LOW,2025-12-26 19:42:44.953,1,NULL
400,2352,1778,96,LOW,2025-07-25 07:01:44.967,0,NULL
401,1796,1774,17,HIGH,2024-09-05 17:14:44.977,0,NULL
402,9607,7402,47,LOW,2025-08-09 11:27:44.987,1,NULL
403,9579,1821,72,HIGH,2025-01-02 07:40:45.000,0,NULL
404,6081,7005,58,HIGH,2025-02-11 05:19:45.013,0,NULL
405,1043,7113,16,CRITICAL,2025-01-08 01:33:45.033,0,6128
406,8085,3848,18,CRITICAL,2025-05-12 16:02:45.047,1,NULL
407,4703,5745,31,LOW,2025-12-15 06:07:45.060,0,NULL
408,946,6340,71,CRITICAL,2024-05-10 00:57:45.080,0,5329
409,606,7072,95,MEDIUM,2024-11-27 15:04:45.100,0,1042
410,3870,1772,23,HIGH,2024-08-27 04:53:45.110,1,NULL
411,6005,7958,58,HIGH,2024-11-03 07:09:45.120,0,NULL
412,3700,1687,84,MEDIUM,2025-11-10 04:45:45.133,0,NULL
413,4341,7887,29,HIGH,2025-11-06 05:31:45.150,0,9561
414,7486,4540,98,CRITICAL,2025-11-20 14:12:45.170,0,3182
415,5839,4921,44,MEDIUM,2024-08-01 01:40:45.183,1,NULL
416,9050,3200,70,CRITICAL,2024-11-18 05:20:45.193,0,NULL
417,9022,7748,99,HIGH,2024-05-20 04:18:45.213,0,4078
418,6325,6635,27,HIGH,2024-12-16 07:39:45.230,0,3431
419,7019,1873,14,MEDIUM,2026-01-02 20:57:45.243,1,NULL
420,3029,7643,76,LOW,2025-10-05 14:31:45.260,0,NULL
421,6572,7665,79,CRITICAL,2025-10-08 19:39:45.273,0,NULL
422,9829,4008,4,CRITICAL,2024-04-18 19:08:45.287,0,NULL
423,6199,3807,32,HIGH,2024-04-25 02:02:45.300,0,NULL
424,9821,4340,21,LOW,2024-10-26 04:59:45.313,0,NULL
425,2501,4426,27,MEDIUM,2024-09-08 19:07:45.333,1,3284
426,8642,2631,30,MEDIUM,2025-05-15 15:35:45.347,0,NULL
427,277,6828,75,LOW,2025-05-08 10:58:45.363,0,NULL
428,4529,7960,4,CRITICAL,2025-08-02 21:56:45.377,0,NULL
429,9683,1727,36,HIGH,2025-07-01 23:49:45.393,0,NULL
430,4737,7513,44,MEDIUM,2024-04-30 21:58:45.403,1,NULL
431,7948,5684,15,HIGH,2024-02-18 07:22:45.417,1,NULL
432,9534,7502,24,HIGH,2025-06-07 10:32:45.437,1,4330
433,338,6678,54,CRITICAL,2024-10-17 14:33:45.450,1,NULL
434,6171,8922,86,LOW,2024-02-28 14:21:45.460,0,NULL
435,7925,1431,89,LOW,2025-08-02 22:30:45.480,0,3135
436,3782,3672,89,HIGH,2024-05-04 15:01:45.490,1,NULL
437,6605,792,35,LOW,2024-07-07 04:43:45.500,0,NULL
438,7584,2456,91,CRITICAL,2024-05-03 15:21:45.520,0,5716
439,4417,5522,43,HIGH,2026-01-12 09:52:45.530,0,NULL
440,414,6461,35,LOW,2025-12-03 11:20:45.550,0,5966
441,5056,1410,80,HIGH,2025-07-17 15:03:45.563,0,NULL
442,5824,3489,48,CRITICAL,2024-10-20 16:48:45.573,0,NULL
443,2031,4171,60,HIGH,2025-02-20 03:36:45.593,0,NULL
444,2445,4155,37,MEDIUM,2025-11-20 14:40:45.603,0,NULL
445,8615,8923,68,MEDIUM,2024-03-25 23:52:45.617,1,NULL
446,2716,1680,72,MEDIUM,2026-02-07 05:56:45.627,1,NULL
447,6547,7018,78,CRITICAL,2025-05-10 00:15:45.637,0,NULL
448,7140,2325,35,HIGH,2025-10-25 20:50:45.650,0,NULL
449,5959,26,31,MEDIUM,2024-03-05 08:51:45.660,1,NULL
450,4253,4676,19,HIGH,2024-03-24 01:20:45.670,1,NULL
451,5781,7683,100,CRITICAL,2025-08-13 17:21:45.687,0,4317
452,3866,6298,64,LOW,2024-11-01 13:32:45.700,0,NULL
453,324,8513,40,MEDIUM,2024-05-24 01:20:45.710,0,NULL
454,7204,3890,84,HIGH,2025-09-25 10:18:45.720,0,NULL
455,8447,4033,99,CRITICAL,2024-10-21 15:33:45.737,0,8676
456,5421,5333,39,CRITICAL,2025-08-11 19:22:45.753,1,8253
457,4050,5469,16,LOW,2025-01-29 11:14:45.770,1,74
458,4463,4696,35,HIGH,2024-02-23 07:13:45.783,1,NULL
459,8927,4598,72,HIGH,2024-05-21 07:25:45.793,0,NULL
460,9439,4322,93,HIGH,2025-08-29 14:39:45.807,0,NULL
461,6581,5675,73,MEDIUM,2025-11-09 07:54:45.817,0,NULL
462,6855,4904,46,MEDIUM,2024-12-30 19:34:45.837,1,1432
463,5344,6963,18,HIGH,2024-08-21 20:34:45.847,1,NULL
464,6291,173,27,HIGH,2024-04-24 19:21:45.863,1,2358
465,2407,1815,18,MEDIUM,2024-05-07 16:02:45.877,0,NULL
466,458,1381,51,LOW,2025-12-03 08:25:45.887,0,NULL
467,6710,4122,21,LOW,2025-01-28 16:17:45.900,1,NULL
468,9560,250,13,MEDIUM,2025-06-21 00:24:45.910,0,NULL
469,6764,8362,41,HIGH,2025-05-04 08:46:45.920,1,NULL
470,8759,3705,46,CRITICAL,2025-06-27 15:34:45.933,0,NULL
471,3856,4174,51,LOW,2025-07-29 19:09:45.943,0,NULL
472,3533,7304,42,LOW,2025-09-26 19:56:45.957,0,NULL
473,2697,2262,71,CRITICAL,2024-06-16 13:31:45.967,0,NULL
474,8337,6870,49,CRITICAL,2025-01-01 13:05:45.980,0,NULL
475,9302,7755,2,LOW,2025-06-13 13:28:45.990,1,NULL
476,8853,5664,63,LOW,2024-02-14 21:15:46.013,0,5242
477,4042,204,19,LOW,2025-12-21 03:12:46.027,0,NULL
478,9428,5177,34,CRITICAL,2025-10-21 22:28:46.037,0,NULL
479,1222,3545,50,CRITICAL,2024-06-22 16:29:46.047,1,NULL
480,5274,4746,5,CRITICAL,2025-01-24 03:11:46.060,0,NULL
481,1692,3428,34,MEDIUM,2024-09-14 04:12:46.070,1,NULL
482,4581,6729,90,LOW,2024-04-07 16:34:46.080,0,NULL
483,904,3369,13,CRITICAL,2025-06-22 04:07:46.097,0,8796
484,868,4152,27,MEDIUM,2025-08-12 18:04:46.120,0,5655
485,2792,3769,45,CRITICAL,2024-02-16 23:33:46.130,1,NULL
486,4354,3167,4,MEDIUM,2024-06-05 12:48:46.147,0,9884
487,9572,137,30,CRITICAL,2025-05-08 02:15:46.160,0,NULL
488,6472,6222,3,CRITICAL,2025-07-15 18:38:46.177,0,2837
489,8032,1040,84,LOW,2025-10-24 16:42:46.187,1,NULL
490,9726,3739,14,MEDIUM,2025-02-05 13:30:46.200,0,NULL
491,344,3241,49,LOW,2024-11-20 04:01:46.213,1,6674
492,2420,5281,85,LOW,2025-07-14 13:33:46.230,0,3630
493,4834,1893,10,CRITICAL,2024-08-04 03:41:46.243,0,NULL
494,6460,4474,66,MEDIUM,2025-06-26 23:41:46.253,1,NULL
495,6820,6567,8,HIGH,2025-02-25 15:07:46.263,0,NULL
496,7029,6022,34,CRITICAL,2025-04-10 04:37:46.273,0,NULL
497,4071,7640,9,MEDIUM,2025-01-08 21:36:46.287,0,8413
498,2356,1261,75,HIGH,2025-10-07 14:07:46.297,0,NULL
499,9330,2625,96,MEDIUM,2025-06-20 12:25:46.307,1,NULL
500,3480,7141,23,CRITICAL,2024-05-10 03:21:46.317,0,NULL
501,1875,2460,41,HIGH,2025-05-27 19:35:46.327,0,NULL
502,765,5325,57,HIGH,2024-06-23 01:24:46.333,0,NULL
503,6831,747,90,LOW,2025-06-21 23:24:46.343,1,NULL
504,5746,5004,3,HIGH,2026-01-31 22:57:46.357,0,5041
505,1802,7329,93,CRITICAL,2024-05-20 22:27:46.367,0,762
506,1012,8343,91,CRITICAL,2026-01-16 02:29:46.377,0,NULL
507,1102,3384,35,HIGH,2025-03-29 03:40:46.383,0,NULL
508,8156,6883,90,LOW,2024-12-01 18:49:46.393,0,NULL
509,3247,6220,8,CRITICAL,2024-07-04 23:11:46.407,0,4908
510,6035,3467,30,MEDIUM,2024-09-07 02:42:46.417,0,NULL
511,5761,5390,11,LOW,2025-06-22 07:53:46.423,1,NULL
512,29,3647,85,LOW,2025-03-29 20:46:46.437,0,2871
513,6106,7117,91,LOW,2024-11-27 01:30:46.447,0,NULL
514,1021,8378,78,MEDIUM,2025-11-01 16:06:46.457,1,376
515,8005,3143,29,MEDIUM,2024-05-07 11:48:46.470,0,6608
516,3780,398,70,CRITICAL,2025-04-22 22:55:46.480,0,NULL
517,8279,973,88,MEDIUM,2025-07-15 00:42:46.487,1,NULL
518,8608,4511,12,CRITICAL,2024-08-12 05:13:46.493,0,NULL
519,338,8132,93,LOW,2025-03-20 02:40:46.507,0,498
520,3541,169,27,MEDIUM,2024-06-13 16:17:46.513,0,NULL
521,3479,5067,95,LOW,2025-01-01 16:05:46.523,0,NULL
522,1351,2188,100,HIGH,2025-12-23 11:12:46.533,0,9088
523,1201,464,82,LOW,2024-07-20 19:31:46.540,0,NULL
524,4126,8279,5,MEDIUM,2025-02-03 13:23:46.553,1,2642
525,5383,7046,68,LOW,2024-12-03 16:24:46.560,0,NULL
526,7538,1299,72,LOW,2025-01-11 03:33:46.570,0,NULL
527,1306,5846,5,MEDIUM,2026-01-28 05:22:46.587,0,8879
528,2589,3481,53,MEDIUM,2024-08-27 08:53:46.597,0,NULL
529,6556,6150,17,LOW,2025-03-29 01:58:46.607,0,NULL
530,7543,81,59,LOW,2025-05-02 06:12:46.620,0,5548
531,807,7425,41,LOW,2025-12-22 17:06:46.630,0,NULL
532,3931,4177,31,CRITICAL,2025-05-27 01:34:46.643,0,NULL
533,4168,5226,15,HIGH,2024-03-15 21:32:46.660,0,3422
534,1593,6576,68,MEDIUM,2024-02-17 00:11:46.677,1,3784
535,8881,920,51,HIGH,2024-07-22 07:01:46.687,0,NULL
536,662,4156,44,LOW,2024-08-28 21:03:46.697,0,NULL
537,8511,7251,43,LOW,2024-04-18 04:05:46.707,0,NULL
538,4095,6746,22,CRITICAL,2024-04-03 04:35:46.723,0,3006
539,7698,6224,99,HIGH,2025-04-07 23:45:46.733,0,NULL
540,3188,2241,32,MEDIUM,2024-10-11 12:19:46.750,0,3197
541,4661,7349,22,CRITICAL,2026-01-18 16:45:46.763,1,688
542,823,7572,12,LOW,2024-08-10 20:36:46.770,1,NULL
543,5687,2464,31,LOW,2025-10-21 19:55:46.780,0,NULL
544,3444,6871,41,HIGH,2025-08-28 05:05:46.790,0,NULL
545,3981,5783,72,CRITICAL,2025-07-02 23:14:46.797,0,NULL
546,5443,2829,68,LOW,2025-05-26 15:51:46.803,1,NULL
547,3096,2517,12,LOW,2024-03-26 14:59:46.817,1,8698
548,6267,8851,61,HIGH,2024-10-10 17:34:46.823,0,NULL
549,2963,6527,52,LOW,2024-06-04 04:56:46.833,1,NULL
550,5411,7151,2,MEDIUM,2025-04-08 12:14:46.840,1,NULL
551,4479,2789,22,LOW,2024-07-27 13:10:46.850,0,NULL
552,8334,6035,13,MEDIUM,2024-07-13 20:42:46.860,1,NULL
553,9129,7243,96,HIGH,2025-06-08 07:23:46.870,1,NULL
554,5139,748,6,LOW,2024-10-15 18:55:46.880,0,NULL
555,3261,5490,67,LOW,2025-06-10 08:06:46.890,1,NULL
556,3504,8062,5,CRITICAL,2024-12-28 00:00:46.900,0,NULL
557,2267,2631,80,CRITICAL,2024-11-25 02:28:46.913,1,NULL
558,6396,4478,73,MEDIUM,2025-01-20 17:49:46.923,1,NULL
559,123,4315,52,MEDIUM,2024-04-18 22:46:46.940,0,6677
560,9474,5198,68,MEDIUM,2025-01-24 05:16:46.953,0,NULL
561,1148,6210,60,LOW,2024-07-13 00:58:46.963,1,NULL
562,4048,1600,12,MEDIUM,2024-03-14 12:47:46.977,0,NULL
563,3373,5173,55,LOW,2024-06-08 02:44:46.987,0,NULL
564,9973,1995,98,HIGH,2024-02-13 05:33:47.000,0,NULL
565,1247,2770,94,CRITICAL,2024-08-31 09:24:47.010,0,NULL
566,6850,2696,41,HIGH,2024-12-19 14:55:47.020,1,NULL
567,6215,985,42,CRITICAL,2024-05-07 12:00:47.030,1,NULL
568,5728,8817,80,CRITICAL,2025-09-05 13:16:47.040,1,NULL
569,3377,6402,50,CRITICAL,2025-05-24 09:30:47.050,0,NULL
570,9116,3057,21,CRITICAL,2025-01-17 15:16:47.060,0,NULL
571,7545,6815,58,CRITICAL,2024-02-11 22:35:47.070,0,NULL
572,71,2118,16,HIGH,2025-10-08 00:54:47.077,0,NULL
573,7209,1555,49,HIGH,2026-01-18 14:55:47.087,1,NULL
574,2365,8039,89,HIGH,2024-04-25 12:33:47.097,0,NULL
575,5810,1517,83,CRITICAL,2025-02-28 21:12:47.103,1,NULL
576,3608,1627,9,LOW,2025-01-30 05:12:47.113,1,NULL
577,3312,6931,51,CRITICAL,2025-11-25 11:21:47.127,0,2008
578,7500,3175,62,HIGH,2024-02-20 22:50:47.133,0,NULL
579,2973,2908,43,LOW,2025-05-01 10:18:47.147,0,1842
580,2174,863,27,MEDIUM,2024-03-19 09:15:47.157,0,NULL
581,8030,556,26,HIGH,2024-04-05 19:41:47.163,0,NULL
582,1792,6956,4,HIGH,2025-03-02 11:06:47.173,0,NULL
583,3456,8485,43,LOW,2024-02-12 21:42:47.180,0,NULL
584,5333,3439,13,MEDIUM,2025-11-27 00:27:47.190,0,NULL
585,3115,8967,85,MEDIUM,2025-09-22 16:27:47.203,1,6453
586,4798,5788,37,MEDIUM,2025-02-13 10:54:47.217,0,6635
587,2955,7160,99,HIGH,2026-01-05 05:22:47.223,0,NULL
588,2208,5217,39,MEDIUM,2025-09-11 07:42:47.230,0,NULL
589,8146,1831,19,MEDIUM,2025-04-16 03:33:47.240,0,NULL
590,2154,480,7,MEDIUM,2024-08-06 23:59:47.247,0,NULL
591,2409,4939,29,MEDIUM,2024-08-30 12:49:47.257,1,NULL
592,3753,7152,49,HIGH,2024-07-26 13:42:47.263,0,NULL
593,2816,4158,5,HIGH,2025-07-31 05:42:47.273,0,NULL
594,1614,7958,60,CRITICAL,2025-11-21 07:58:47.280,1,NULL
595,1089,5359,32,HIGH,2025-05-05 05:22:47.290,0,NULL
596,1531,8418,0,HIGH,2025-10-31 16:32:47.300,0,8162
597,5948,1364,26,LOW,2026-01-06 17:29:47.310,0,NULL
598,7699,372,34,MEDIUM,2025-11-30 08:14:47.320,0,5688
599,5647,8306,44,MEDIUM,2025-09-19 04:11:47.330,0,NULL
600,4196,3102,28,HIGH,2025-12-21 17:54:47.340,0,NULL
601,255,4929,36,CRITICAL,2025-10-15 00:28:47.347,0,NULL
602,576,7730,47,HIGH,2025-02-24 18:37:47.357,0,NULL
603,1369,8718,86,LOW,2024-10-12 08:45:47.367,0,NULL
604,2435,4337,50,MEDIUM,2024-04-04 19:54:47.373,1,NULL
605,7450,1659,84,LOW,2024-05-04 06:03:47.383,0,NULL
606,2814,7790,87,CRITICAL,2025-03-19 09:08:47.393,1,NULL
607,6640,8112,70,MEDIUM,2025-10-04 22:34:47.407,0,9227
608,4733,4525,24,CRITICAL,2024-11-16 01:25:47.413,1,NULL
609,2181,120,0,CRITICAL,2025-09-07 17:45:47.423,0,NULL
610,3875,4696,70,LOW,2025-08-19 16:55:47.430,0,NULL
611,235,1385,5,MEDIUM,2025-01-14 17:09:47.440,0,NULL
612,2455,7654,67,CRITICAL,2025-12-03 11:38:47.450,1,NULL
613,8388,6438,42,HIGH,2025-10-18 03:13:47.460,1,6667
614,3040,5431,79,LOW,2025-04-03 12:56:47.470,0,NULL
615,5687,1773,52,LOW,2024-11-20 22:34:47.480,0,NULL
616,4460,122,10,CRITICAL,2025-09-15 03:47:47.490,0,NULL
617,1070,5812,32,HIGH,2025-11-26 03:57:47.507,1,6737
618,9696,1822,35,LOW,2024-11-21 11:48:47.520,0,3458
619,501,4751,15,CRITICAL,2024-10-26 22:53:47.530,1,NULL
620,2650,2149,14,HIGH,2024-02-18 17:25:47.540,0,NULL
621,2999,1428,88,MEDIUM,2025-04-03 08:40:47.550,0,NULL
622,952,7726,55,CRITICAL,2024-07-18 21:54:47.560,0,NULL
623,1778,6868,43,LOW,2025-03-15 06:16:47.570,0,NULL
624,4895,5419,98,HIGH,2024-07-29 02:18:47.587,0,4626
625,4000,4819,54,LOW,2025-09-19 12:17:47.597,0,NULL
626,2668,3461,94,CRITICAL,2024-08-19 02:21:47.607,0,NULL
627,3953,1034,44,LOW,2025-09-01 02:55:47.623,1,149
628,1436,7838,93,MEDIUM,2024-07-15 04:02:47.633,0,NULL
629,2550,6237,79,CRITICAL,2025-03-24 16:34:47.647,1,9417
630,7418,3327,97,CRITICAL,2025-08-01 01:05:47.660,1,1936
631,2501,2168,73,CRITICAL,2024-07-22 01:32:47.673,0,3981
632,5652,782,67,MEDIUM,2025-02-03 00:19:47.683,1,NULL
633,4850,5784,73,LOW,2025-06-03 01:35:47.690,1,NULL
634,3796,926,69,HIGH,2024-08-22 11:28:47.700,0,NULL
635,8984,2507,1,MEDIUM,2025-06-02 14:15:47.707,0,NULL
636,6608,6,85,MEDIUM,2025-08-17 10:16:47.713,1,NULL
637,5528,8130,93,HIGH,2025-04-18 04:41:47.727,0,8096
638,5038,1922,32,CRITICAL,2024-03-27 01:13:47.733,0,NULL
639,7037,7707,27,LOW,2025-06-06 02:26:47.747,1,NULL
640,693,4640,18,CRITICAL,2025-09-05 13:25:47.753,1,NULL
641,5695,2270,23,CRITICAL,2024-05-29 17:06:47.760,1,NULL
642,8946,591,97,LOW,2025-05-13 19:57:47.770,0,NULL
643,3340,2691,19,CRITICAL,2025-09-18 15:20:47.777,0,NULL
644,9533,8161,45,MEDIUM,2025-04-06 04:26:47.783,1,NULL
645,3961,72,57,HIGH,2024-07-18 02:20:47.790,1,NULL
646,9062,276,50,MEDIUM,2025-05-02 09:06:47.800,1,NULL
647,3449,4510,44,CRITICAL,2025-02-21 23:13:47.813,0,9143
648,4453,446,54,HIGH,2024-11-03 04:36:47.823,0,2595
649,1324,7943,42,LOW,2025-04-20 00:06:47.830,0,NULL
650,7205,4442,43,HIGH,2025-11-03 01:45:47.837,1,NULL
651,6236,8244,75,HIGH,2025-12-22 15:36:47.847,1,4815
652,6683,6738,65,HIGH,2024-09-20 21:04:47.853,0,NULL
653,5761,5838,3,CRITICAL,2024-08-02 15:28:47.867,0,2276
654,1463,3661,57,HIGH,2025-07-13 05:27:47.873,0,NULL
655,9267,1666,94,CRITICAL,2025-05-01 16:59:47.880,1,NULL
656,522,8304,10,CRITICAL,2024-09-10 20:43:47.887,0,NULL
657,8007,669,58,MEDIUM,2025-04-23 16:56:47.893,0,NULL
658,2673,2877,53,CRITICAL,2025-12-07 16:01:47.900,0,NULL
659,2097,4176,88,LOW,2025-05-05 19:15:47.907,0,NULL
660,2568,1915,17,MEDIUM,2025-12-18 20:52:47.913,0,NULL
661,4766,7170,78,MEDIUM,2025-06-18 12:08:47.920,0,NULL
662,3237,1881,25,HIGH,2026-01-20 16:54:47.927,0,NULL
663,165,2500,84,MEDIUM,2025-11-24 13:11:47.933,1,NULL
664,7715,4874,86,LOW,2025-02-14 15:45:47.940,1,NULL
665,7718,6545,96,MEDIUM,2024-06-12 18:55:47.947,0,NULL
666,7292,8181,72,CRITICAL,2024-05-23 18:55:47.953,1,NULL
667,8120,5763,78,LOW,2025-09-16 17:29:47.963,1,NULL
668,6759,8460,3,MEDIUM,2025-02-05 13:12:47.970,0,NULL
669,5020,4392,0,HIGH,2025-02-20 06:30:47.977,1,NULL
670,9516,2672,45,HIGH,2025-08-03 08:30:47.983,0,NULL
671,768,652,54,LOW,2025-11-08 11:25:47.993,0,6987
672,1478,3338,65,HIGH,2025-02-07 11:38:48.007,0,7011
673,8571,4021,91,CRITICAL,2025-12-22 10:25:48.013,0,NULL
674,9323,8728,7,LOW,2025-11-15 00:08:48.020,1,NULL
675,1279,6500,37,LOW,2024-05-18 00:01:48.027,0,NULL
676,5637,3504,66,CRITICAL,2025-12-27 12:42:48.037,0,NULL
677,7451,2290,31,LOW,2025-04-25 03:35:48.043,0,NULL
678,3544,6878,71,HIGH,2024-10-27 00:15:48.053,0,NULL
679,7245,8163,81,MEDIUM,2024-03-20 18:36:48.063,0,NULL
680,75,2894,50,CRITICAL,2025-08-04 12:14:48.073,1,939
681,6946,4789,58,MEDIUM,2025-04-21 05:11:48.083,1,NULL
682,8647,5759,54,HIGH,2025-06-12 21:05:48.093,0,NULL
683,9724,1407,93,CRITICAL,2025-04-15 02:29:48.100,0,NULL
684,4650,8605,73,CRITICAL,2024-04-25 16:30:48.110,1,NULL
685,6638,457,91,LOW,2025-06-22 04:24:48.117,0,NULL
686,8558,2604,98,CRITICAL,2026-01-16 04:57:48.130,1,2796
687,5160,288,94,LOW,2025-08-21 05:55:48.140,1,NULL
688,8478,8498,8,MEDIUM,2024-03-09 20:44:48.147,1,NULL
689,7460,6809,15,LOW,2025-05-15 22:52:48.153,0,NULL
690,2550,3086,26,CRITICAL,2025-06-18 07:20:48.163,0,NULL
691,6569,5670,26,MEDIUM,2025-01-31 23:05:48.170,1,NULL
692,294,8413,82,MEDIUM,2024-08-05 01:04:48.180,0,NULL
693,7540,8790,99,HIGH,2024-06-29 14:02:48.187,0,NULL
694,7035,2012,39,HIGH,2024-04-03 23:14:48.197,1,NULL
695,1856,1253,62,MEDIUM,2024-06-07 13:31:48.203,1,NULL
696,9559,7722,9,CRITICAL,2026-02-05 02:10:48.213,0,NULL
697,3524,497,24,CRITICAL,2024-06-03 22:53:48.220,0,NULL
698,1283,531,13,HIGH,2026-01-24 23:05:48.230,0,NULL
699,4718,3157,18,LOW,2024-06-05 14:49:48.237,1,NULL
700,6900,3776,30,HIGH,2024-05-28 06:03:48.247,1,NULL
701,7043,8022,71,HIGH,2024-05-21 02:51:48.257,0,5481
702,5450,5026,78,HIGH,2024-05-24 23:41:48.267,0,NULL
703,4457,2363,38,MEDIUM,2024-12-23 22:01:48.273,0,NULL
704,6660,3492,62,CRITICAL,2025-09-05 13:22:48.287,0,3397
705,6649,1496,51,LOW,2025-08-25 16:26:48.293,0,NULL
706,100,3364,77,MEDIUM,2024-07-21 19:16:48.300,0,NULL
707,220,3819,41,CRITICAL,2024-02-28 08:45:48.310,0,NULL
708,5557,4759,75,MEDIUM,2024-09-03 07:35:48.320,0,NULL
709,4295,6043,67,LOW,2025-01-22 17:23:48.327,0,NULL
710,1145,905,64,HIGH,2024-08-06 16:29:48.340,0,NULL
711,2994,6630,19,HIGH,2025-01-06 13:25:48.347,0,NULL
712,7426,2839,70,LOW,2025-10-24 23:20:48.360,0,7971
713,9089,4365,41,LOW,2024-02-23 02:56:48.367,0,NULL
714,2195,8737,96,MEDIUM,2024-09-11 09:12:48.377,0,NULL
715,1545,8779,72,LOW,2024-06-27 14:28:48.383,1,NULL
716,2876,8462,6,MEDIUM,2025-10-31 08:28:48.393,0,NULL
717,1228,8785,56,HIGH,2025-03-22 12:22:48.400,0,NULL
718,5638,6064,38,LOW,2025-06-22 23:41:48.410,1,NULL
719,235,5301,91,MEDIUM,2024-03-17 01:50:48.417,0,NULL
720,6365,5195,19,MEDIUM,2024-10-22 08:50:48.430,0,4720
721,944,3379,93,LOW,2024-02-12 08:26:48.440,0,1158
722,3333,326,48,LOW,2025-12-31 00:11:48.450,0,NULL
723,2081,7478,77,MEDIUM,2025-04-25 23:20:48.457,1,NULL
724,3601,2290,64,LOW,2024-08-16 11:17:48.467,0,793
725,2095,6132,14,HIGH,2025-02-02 17:26:48.480,0,4256
726,3777,1769,5,MEDIUM,2024-09-29 09:14:48.487,1,NULL
727,670,751,15,HIGH,2025-12-22 04:12:48.493,0,NULL
728,3294,4497,28,MEDIUM,2024-05-06 15:20:48.503,0,NULL
729,162,1721,48,HIGH,2024-06-12 15:59:48.510,1,NULL
730,8627,1733,95,CRITICAL,2024-03-18 04:36:48.517,0,NULL
731,7526,2463,21,LOW,2024-06-04 13:12:48.530,1,4600
732,8547,6756,46,CRITICAL,2024-08-20 13:01:48.537,0,NULL
733,5280,471,94,CRITICAL,2025-11-10 01:38:48.547,1,NULL
734,5222,6601,49,HIGH,2025-08-17 02:57:48.553,0,NULL
735,7773,4268,65,LOW,2024-10-01 10:21:48.567,0,7799
736,2953,5808,72,MEDIUM,2024-04-27 22:06:48.573,0,NULL
737,3472,8289,21,MEDIUM,2025-03-08 01:58:48.580,0,NULL
738,9298,5222,72,MEDIUM,2024-08-11 08:16:48.590,0,NULL
739,3273,6532,97,MEDIUM,2024-10-10 16:15:48.597,0,NULL
740,9444,2409,81,CRITICAL,2026-02-06 23:57:48.607,0,NULL
741,4433,1299,60,CRITICAL,2025-11-28 09:02:48.617,0,2185
742,4575,7154,18,CRITICAL,2025-10-04 21:11:48.623,1,NULL
743,6040,1577,78,MEDIUM,2024-09-08 03:14:48.633,0,NULL
744,7078,8043,28,HIGH,2025-10-28 21:22:48.640,0,NULL
745,2002,8764,17,HIGH,2025-05-03 16:18:48.647,0,NULL
746,3774,3592,29,HIGH,2025-09-24 09:38:48.657,0,NULL
747,7834,6132,53,CRITICAL,2026-01-25 18:39:48.663,0,NULL
748,2472,1017,81,CRITICAL,2026-01-26 19:51:48.673,0,NULL
749,5294,2192,32,HIGH,2026-02-01 20:17:48.680,0,NULL
750,9081,2803,68,HIGH,2025-03-03 17:22:48.690,0,NULL
751,6373,2771,84,LOW,2025-07-17 15:45:48.697,0,NULL
752,8107,4369,92,LOW,2025-05-26 03:54:48.713,0,3401
753,4481,7327,73,CRITICAL,2024-12-14 05:01:48.723,0,NULL
754,9736,5750,57,LOW,2025-10-08 19:51:48.730,0,NULL
755,6277,6217,24,HIGH,2025-03-20 23:45:48.740,0,NULL
756,9943,5320,88,LOW,2026-01-08 03:20:48.750,1,5440
757,8988,6419,71,HIGH,2025-09-25 06:37:48.757,1,NULL
758,5021,2127,39,HIGH,2024-07-14 01:34:48.767,0,NULL
759,5732,4697,47,CRITICAL,2025-01-18 10:17:48.777,0,NULL
760,6442,300,11,CRITICAL,2024-12-23 17:59:48.783,0,NULL
761,7237,3897,32,HIGH,2024-03-20 17:23:48.793,0,NULL
762,2896,4529,18,MEDIUM,2025-03-18 04:40:48.800,0,NULL
763,6254,6814,43,CRITICAL,2025-02-11 08:58:48.813,0,3916
764,4966,706,96,MEDIUM,2024-03-03 08:28:48.823,1,NULL
765,2349,570,24,HIGH,2025-05-13 21:48:48.830,0,NULL
766,6541,548,79,MEDIUM,2025-03-05 00:52:48.840,1,NULL
767,6111,1140,20,MEDIUM,2025-01-15 22:47:48.847,0,NULL
768,879,744,0,HIGH,2024-09-28 10:15:48.853,1,NULL
