whitelist_id,user_id,merchant_id,reason
681,139,2704,Trusted user 139 and merchant 2704
682,NULL,2408,Trusted merchant: 2408
683,9982,NULL,Trusted user: 9982
684,7703,NULL,Trusted user: 7703
685,NULL,3443,Trusted merchant: 3443
686,NULL,2916,Trusted merchant: 2916
687,NULL,1342,Trusted merchant: 1342
688,NULL,38,Trusted merchant: 38
689,NULL,4930,Trusted merchant: 4930
690,NULL,4728,Trusted merchant: 4728
691,NULL,316,Trusted merchant: 316
692,9242,NULL,Trusted user: 9242
693,5281,NULL,Trusted user: 5281
694,1002,NULL,Trusted user: 1002
695,4113,NULL,Trusted user: 4113
696,6793,1961,Trusted user 6793 and merchant 1961
697,6493,NULL,Trusted user: 6493
698,NULL,4330,Trusted merchant: 4330
699,NULL,4941,Trusted merchant: 4941
700,2959,1208,Trusted user 2959 and merchant 1208
701,4435,NULL,Trusted user: 4435
702,368,4954,Trusted user 368 and merchant 4954
703,5761,NULL,Trusted user: 5761
704,NULL,1948,Trusted merchant: 1948
705,NULL,2712,Trusted merchant: 2712
706,1711,NULL,Trusted user: 1711
707,NULL,4138,Trusted merchant: 4138
708,206,919,Trusted user 206 and merchant 919
709,4022,NULL,Trusted user: 4022
710,5023,NULL,Trusted user: 5023
711,7986,NULL,Trusted user: 7986
712,NULL,3870,Trusted merchant: 3870
713,6750,NULL,Trusted user: 6750
714,9108,NULL,Trusted user: 9108
715,4306,NULL,Trusted user: 4306
716,4276,NULL,Trusted user: 4276
717,NULL,2282,Trusted merchant: 2282
718,NULL,2549,Trusted merchant: 2549
719,NULL,3422,Trusted merchant: 3422
720,NULL,3440,Trusted merchant: 3440
721,7333,22,Trusted user 7333 and merchant 22
722,NULL,3748,Trusted merchant: 3748
723,1260,NULL,Trusted user: 1260
724,7701,NULL,Trusted user: 7701
725,NULL,992,Trusted merchant: 992
726,NULL,2514,Trusted merchant: 2514
727,2561,4410,Trusted user 2561 and merchant 4410
728,5505,NULL,Trusted user: 5505
729,7439,3213,Trusted user 7439 and merchant 3213
730,NULL,1120,Trusted merchant: 1120
731,8043,1314,Trusted user 8043 and merchant 1314
732,2866,NULL,Trusted user: 2866
733,3858,2855,Trusted user 3858 and merchant 2855
734,6577,541,Trusted user 6577 and merchant 541
735,NULL,1052,Trusted merchant: 1052
736,NULL,2983,Trusted merchant: 2983
737,NULL,2388,Trusted merchant: 2388
738,3404,NULL,Trusted user: 3404
739,NULL,2193,Trusted merchant: 2193
740,1880,684,Trusted user 1880 and merchant 684
741,3170,NULL,Trusted user: 3170
742,2991,NULL,Trusted user: 2991
743,5428,NULL,Trusted user: 5428
744,9386,2669,Trusted user 9386 and merchant 2669
745,9026,NULL,Trusted user: 9026
746,8139,NULL,Trusted user: 8139
747,5931,NULL,Trusted user: 5931
748,3094,NULL,Trusted user: 3094
749,NULL,4700,Trusted merchant: 4700
750,5372,NULL,Trusted user: 5372
751,8805,NULL,Trusted user: 8805
752,4440,NULL,Trusted user: 4440
753,8080,NULL,Trusted user: 8080
754,6148,NULL,Trusted user: 6148
755,3648,3487,Trusted user 3648 and merchant 3487
756,6429,NULL,Trusted user: 6429
757,NULL,1479,Trusted merchant: 1479
758,2833,NULL,Trusted user: 2833
759,7371,NULL,Trusted user: 7371
760,NULL,48,Trusted merchant: 48
761,7258,3806,Trusted user 7258 and merchant 3806
762,1945,NULL,Trusted user: 1945
763,1241,NULL,Trusted user: 1241
764,NULL,3165,Trusted merchant: 3165
765,6815,NULL,Trusted user: 6815
766,8111,NULL,Trusted user: 8111
767,NULL,2042,Trusted merchant: 2042
768,NULL,4017,Trusted merchant: 4017
769,NULL,3950,Trusted merchant: 3950
770,5040,1827,Trusted user 5040 and merchant 1827
771,7650,NULL,Trusted user: 7650
772,4853,NULL,Trusted user: 4853
773,6450,NULL,Trusted user: 6450
774,5559,NULL,Trusted user: 5559
775,NULL,1948,Trusted merchant: 1948
776,2003,4565,Trusted user 2003 and merchant 4565
777,1125,NULL,Trusted user: 1125
778,6529,NULL,Trusted user: 6529
779,6917,1101,Trusted user 6917 and merchant 1101
780,NULL,2132,Trusted merchant: 2132
781,9407,NULL,Trusted user: 9407
782,5726,NULL,Trusted user: 5726
783,7578,NULL,Trusted user: 7578
784,9313,NULL,Trusted user: 9313
785,7362,NULL,Trusted user: 7362
786,7066,NULL,Trusted user: 7066
787,3690,NULL,Trusted user: 3690
788,4166,NULL,Trusted user: 4166
789,NULL,4454,Trusted merchant: 4454
790,7279,NULL,Trusted user: 7279
791,NULL,2036,Trusted merchant: 2036
792,6708,3309,Trusted user 6708 and merchant 3309
793,NULL,989,Trusted merchant: 989
794,6705,NULL,Trusted user: 6705
795,1424,NULL,Trusted user: 1424
796,5045,NULL,Trusted user: 5045
797,3666,NULL,Trusted user: 3666
798,5482,1288,Trusted user 5482 and merchant 1288
799,NULL,2891,Trusted merchant: 2891
800,NULL,3419,Trusted merchant: 3419
801,1756,4015,Trusted user 1756 and merchant 4015
802,7326,NULL,Trusted user: 7326
803,2654,1248,Trusted user 2654 and merchant 1248
804,NULL,2409,Trusted merchant: 2409
805,8713,NULL,Trusted user: 8713
806,7338,1100,Trusted user 7338 and merchant 1100
807,4603,NULL,Trusted user: 4603
808,NULL,1565,Trusted merchant: 1565
809,3899,NULL,Trusted user: 3899
810,1583,1241,Trusted user 1583 and merchant 1241
811,971,NULL,Trusted user: 971
812,NULL,4912,Trusted merchant: 4912
813,8849,NULL,Trusted user: 8849
814,5034,3401,Trusted user 5034 and merchant 3401
815,4712,NULL,Trusted user: 4712
816,9831,NULL,Trusted user: 9831
817,6287,NULL,Trusted user: 6287
818,3045,NULL,Trusted user: 3045
819,NULL,2663,Trusted merchant: 2663
820,7620,NULL,Trusted user: 7620
821,1828,NULL,Trusted user: 1828
822,8818,NULL,Trusted user: 8818
823,1677,NULL,Trusted user: 1677
824,2048,NULL,Trusted user: 2048
825,NULL,1188,Trusted merchant: 1188
826,8106,NULL,Trusted user: 8106
827,2859,NULL,Trusted user: 2859
828,1876,NULL,Trusted user: 1876
829,5444,NULL,Trusted user: 5444
830,NULL,292,Trusted merchant: 292
831,NULL,1610,Trusted merchant: 1610
832,4138,NULL,Trusted user: 4138
833,NULL,3093,Trusted merchant: 3093
834,NULL,4611,Trusted merchant: 4611
835,1343,NULL,Trusted user: 1343
836,NULL,1020,Trusted merchant: 1020
837,8166,1225,Trusted user 8166 and merchant 1225
838,NULL,435,Trusted merchant: 435
839,1441,NULL,Trusted user: 1441
840,NULL,3403,Trusted merchant: 3403
841,7347,NULL,Trusted user: 7347
842,NULL,2878,Trusted merchant: 2878
843,2874,NULL,Trusted user: 2874
844,9941,NULL,Trusted user: 9941
845,6846,NULL,Trusted user: 6846
846,NULL,3352,Trusted merchant: 3352
847,NULL,70,Trusted merchant: 70
848,NULL,1371,Trusted merchant: 1371
849,1058,NULL,Trusted user: 1058
850,NULL,4655,Trusted merchant: 4655
851,4129,NULL,Trusted user: 4129
852,2958,NULL,Trusted user: 2958
853,NULL,3817,Trusted merchant: 3817
854,1598,NULL,Trusted user: 1598
855,3439,2839,Trusted user 3439 and merchant 2839
856,4224,NULL,Trusted user: 4224
857,2361,3221,Trusted user 2361 and merchant 3221
858,4481,NULL,Trusted user: 4481
859,NULL,3894,Trusted merchant: 3894
860,NULL,3753,Trusted merchant: 3753
861,860,4511,Trusted user 860 and merchant 4511
862,1500,NULL,Trusted user: 1500
863,NULL,3018,Trusted merchant: 3018
864,7700,NULL,Trusted user: 7700
865,9497,NULL,Trusted user: 9497
866,8176,NULL,Trusted user: 8176
867,781,NULL,Trusted user: 781
868,1341,NULL,Trusted user: 1341
869,9945,NULL,Trusted user: 9945
870,2704,NULL,Trusted user: 2704
871,6602,NULL,Trusted user: 6602
872,NULL,2736,Trusted merchant: 2736
873,1583,NULL,Trusted user: 1583
874,NULL,4436,Trusted merchant: 4436
875,83,1341,Trusted user 83 and merchant 1341
876,2618,NULL,Trusted user: 2618
877,4090,NULL,Trusted user: 4090
878,7258,NULL,Trusted user: 7258
879,3200,NULL,Trusted user: 3200
880,NULL,3390,Trusted merchant: 3390
881,NULL,1408,Trusted merchant: 1408
882,NULL,3764,Trusted merchant: 3764
883,318,4472,Trusted user 318 and merchant 4472
884,NULL,403,Trusted merchant: 403
885,NULL,3744,Trusted merchant: 3744
886,7311,NULL,Trusted user: 7311
887,9597,NULL,Trusted user: 9597
888,3620,NULL,Trusted user: 3620
889,329,NULL,Trusted user: 329
890,1489,NULL,Trusted user: 1489
891,4261,1833,Trusted user 4261 and merchant 1833
892,6322,NULL,Trusted user: 6322
893,5746,NULL,Trusted user: 5746
894,5866,NULL,Trusted user: 5866
895,NULL,3652,Trusted merchant: 3652
896,966,NULL,Trusted user: 966
897,8950,NULL,Trusted user: 8950
898,NULL,4404,Trusted merchant: 4404
899,6213,4612,Trusted user 6213 and merchant 4612
900,NULL,4718,Trusted merchant: 4718
901,8934,NULL,Trusted user: 8934
902,NULL,1834,Trusted merchant: 1834
903,2642,NULL,Trusted user: 2642
904,3887,NULL,Trusted user: 3887
905,2319,4980,Trusted user 2319 and merchant 4980
906,8390,756,Trusted user 8390 and merchant 756
907,5792,NULL,Trusted user: 5792
908,4014,NULL,Trusted user: 4014
909,4454,NULL,Trusted user: 4454
910,2237,NULL,Trusted user: 2237
911,3601,1188,Trusted user 3601 and merchant 1188
912,NULL,3642,Trusted merchant: 3642
913,1966,NULL,Trusted user: 1966
914,469,NULL,Trusted user: 469
915,6361,NULL,Trusted user: 6361
916,9099,2932,Trusted user 9099 and merchant 2932
917,7423,NULL,Trusted user: 7423
918,2082,449,Trusted user 2082 and merchant 449
919,7089,NULL,Trusted user: 7089
920,786,NULL,Trusted user: 786
921,2083,NULL,Trusted user: 2083
922,NULL,2555,Trusted merchant: 2555
923,2433,NULL,Trusted user: 2433
924,5814,NULL,Trusted user: 5814
925,NULL,524,Trusted merchant: 524
926,3200,NULL,Trusted user: 3200
927,199,NULL,Trusted user: 199
928,167,3928,Trusted user 167 and merchant 3928
929,NULL,3273,Trusted merchant: 3273
930,8583,NULL,Trusted user: 8583
931,NULL,2001,Trusted merchant: 2001
932,6533,NULL,Trusted user: 6533
933,NULL,4184,Trusted merchant: 4184
934,917,NULL,Trusted user: 917
935,6890,NULL,Trusted user: 6890
936,9366,2119,Trusted user 9366 and merchant 2119
937,5378,63,Trusted user 5378 and merchant 63
938,5335,NULL,Trusted user: 5335
939,NULL,3689,Trusted merchant: 3689
940,6757,NULL,Trusted user: 6757
941,NULL,4056,Trusted merchant: 4056
942,5375,4630,Trusted user 5375 and merchant 4630
943,2702,NULL,Trusted user: 2702
944,2472,NULL,Trusted user: 2472
945,9047,NULL,Trusted user: 9047
946,2672,3000,Trusted user 2672 and merchant 3000
947,4831,NULL,Trusted user: 4831
948,6655,2243,Trusted user 6655 and merchant 2243
949,NULL,3530,Trusted merchant: 3530
950,NULL,1596,Trusted merchant: 1596
951,446,2119,Trusted user 446 and merchant 2119
952,4195,NULL,Trusted user: 4195
953,921,NULL,Trusted user: 921
954,4258,828,Trusted user 4258 and merchant 828
955,1342,3907,Trusted user 1342 and merchant 3907
956,7661,NULL,Trusted user: 7661
957,NULL,4451,Trusted merchant: 4451
958,5469,NULL,Trusted user: 5469
959,NULL,3692,Trusted merchant: 3692
960,NULL,2156,Trusted merchant: 2156
961,1384,NULL,Trusted user: 1384
962,9107,876,Trusted user 9107 and merchant 876
963,NULL,1552,Trusted merchant: 1552
964,7205,NULL,Trusted user: 7205
965,5489,NULL,Trusted user: 5489
966,7311,NULL,Trusted user: 7311
967,6720,NULL,Trusted user: 6720
968,9848,3284,Trusted user 9848 and merchant 3284
969,7587,NULL,Trusted user: 7587
970,NULL,1150,Trusted merchant: 1150
971,4409,NULL,Trusted user: 4409
972,NULL,4760,Trusted merchant: 4760
973,2285,NULL,Trusted user: 2285
974,3822,NULL,Trusted user: 3822
975,NULL,1898,Trusted merchant: 1898
976,NULL,2323,Trusted merchant: 2323
977,4667,NULL,Trusted user: 4667
978,7119,NULL,Trusted user: 7119
979,513,2886,Trusted user 513 and merchant 2886
980,425,NULL,Trusted user: 425
981,NULL,2913,Trusted merchant: 2913
982,9457,NULL,Trusted user: 9457
983,NULL,412,Trusted merchant: 412
984,5298,NULL,Trusted user: 5298
985,6619,NULL,Trusted user: 6619
986,1623,NULL,Trusted user: 1623
987,4506,NULL,Trusted user: 4506
988,NULL,1069,Trusted merchant: 1069
989,5295,4909,Trusted user 5295 and merchant 4909
990,397,NULL,Trusted user: 397
991,8022,4817,Trusted user 8022 and merchant 4817
992,9635,NULL,Trusted user: 9635
993,9656,NULL,Trusted user: 9656
994,1481,NULL,Trusted user: 1481
995,4931,NULL,Trusted user: 4931
996,4859,NULL,Trusted user: 4859
997,7484,NULL,Trusted user: 7484
998,2432,2107,Trusted user 2432 and merchant 2107
999,1802,NULL,Trusted user: 1802
1000,NULL,4760,Trusted merchant: 4760
1001,5946,4962,Trusted user 5946 and merchant 4962
1002,NULL,2958,Trusted merchant: 2958
1003,1997,1303,Trusted user 1997 and merchant 1303
1004,NULL,4151,Trusted merchant: 4151
1005,6046,NULL,Trusted user: 6046
1006,4680,NULL,Trusted user: 4680
1007,2227,NULL,Trusted user: 2227
1008,NULL,109,Trusted merchant: 109
1009,5168,NULL,Trusted user: 5168
1010,2845,NULL,Trusted user: 2845
1011,NULL,4167,Trusted merchant: 4167
1012,9381,2026,Trusted user 9381 and merchant 2026
1013,5227,NULL,Trusted user: 5227
1014,4412,2668,Trusted user 4412 and merchant 2668
1015,8592,NULL,Trusted user: 8592
1016,4179,NULL,Trusted user: 4179
1017,2483,3611,Trusted user 2483 and merchant 3611
1018,NULL,4276,Trusted merchant: 4276
1019,6522,NULL,Trusted user: 6522
1020,NULL,1147,Trusted merchant: 1147
1021,181,NULL,Trusted user: 181
1022,69,3218,Trusted user 69 and merchant 3218
1023,NULL,1789,Trusted merchant: 1789
1024,6111,NULL,Trusted user: 6111
1025,8198,NULL,Trusted user: 8198
1026,NULL,3151,Trusted merchant: 3151
1027,NULL,2027,Trusted merchant: 2027
1028,4802,NULL,Trusted user: 4802
1029,NULL,409,Trusted merchant: 409
1030,2600,NULL,Trusted user: 2600
1031,9538,NULL,Trusted user: 9538
1032,NULL,5,Trusted merchant: 5
1033,5535,NULL,Trusted user: 5535
1034,NULL,3234,Trusted merchant: 3234
1035,4060,NULL,Trusted user: 4060
1036,NULL,1548,Trusted merchant: 1548
1037,9365,NULL,Trusted user: 9365
1038,4413,NULL,Trusted user: 4413
1039,5265,NULL,Trusted user: 5265
1040,2869,NULL,Trusted user: 2869
1041,3870,NULL,Trusted user: 3870
1042,NULL,3962,Trusted merchant: 3962
1043,7574,NULL,Trusted user: 7574
1044,8624,4937,Trusted user 8624 and merchant 4937
1045,5151,NULL,Trusted user: 5151
1046,225,3417,Trusted user 225 and merchant 3417
1047,5419,NULL,Trusted user: 5419
1048,5297,2592,Trusted user 5297 and merchant 2592
1049,NULL,116,Trusted merchant: 116
1050,7191,NULL,Trusted user: 7191
1051,7536,NULL,Trusted user: 7536
1052,8078,NULL,Trusted user: 8078
1053,6985,NULL,Trusted user: 6985
1054,2235,NULL,Trusted user: 2235
1055,5442,NULL,Trusted user: 5442
1056,NULL,1665,Trusted merchant: 1665
1057,NULL,945,Trusted merchant: 945
1058,NULL,627,Trusted merchant: 627
1059,366,NULL,Trusted user: 366
1060,NULL,2878,Trusted merchant: 2878
1061,2891,NULL,Trusted user: 2891
1062,221,NULL,Trusted user: 221
1063,8867,NULL,Trusted user: 8867
1064,1743,354,Trusted user 1743 and merchant 354
1065,4772,3894,Trusted user 4772 and merchant 3894
1066,NULL,3354,Trusted merchant: 3354
1067,NULL,397,Trusted merchant: 397
1068,9337,NULL,Trusted user: 9337
1069,NULL,3314,Trusted merchant: 3314
1070,2937,NULL,Trusted user: 2937
1071,4143,NULL,Trusted user: 4143
1072,NULL,1112,Trusted merchant: 1112
1073,NULL,1502,Trusted merchant: 1502
1074,1070,NULL,Trusted user: 1070
1075,NULL,2489,Trusted merchant: 2489
1076,6988,NULL,Trusted user: 6988
1077,1701,NULL,Trusted user: 1701
1078,6689,NULL,Trusted user: 6689
1079,330,NULL,Trusted user: 330
1080,6252,NULL,Trusted user: 6252
1081,2514,NULL,Trusted user: 2514
1082,7986,NULL,Trusted user: 7986
1083,6499,NULL,Trusted user: 6499
1084,1444,NULL,Trusted user: 1444
1085,601,NULL,Trusted user: 601
1086,1415,746,Trusted user 1415 and merchant 746
1087,8596,2357,Trusted user 8596 and merchant 2357
1088,4486,1955,Trusted user 4486 and merchant 1955
1089,818,NULL,Trusted user: 818
1090,NULL,2218,Trusted merchant: 2218
1091,9905,NULL,Trusted user: 9905
1092,7597,NULL,Trusted user: 7597
1093,6696,NULL,Trusted user: 6696
1094,3992,4170,Trusted user 3992 and merchant 4170
1095,868,NULL,Trusted user: 868
1096,9005,NULL,Trusted user: 9005
1097,5083,NULL,Trusted user: 5083
1098,6944,NULL,Trusted user: 6944
1099,NULL,1403,Trusted merchant: 1403
1100,4707,NULL,Trusted user: 4707
1101,NULL,3525,Trusted merchant: 3525
1102,9186,NULL,Trusted user: 9186
1103,9494,NULL,Trusted user: 9494
1104,NULL,4998,Trusted merchant: 4998
1105,3558,NULL,Trusted user: 3558
1106,NULL,4434,Trusted merchant: 4434
1107,9348,4892,Trusted user 9348 and merchant 4892
1108,676,4196,Trusted user 676 and merchant 4196
1109,NULL,2461,Trusted merchant: 2461
1110,NULL,2413,Trusted merchant: 2413
1111,7851,4799,Trusted user 7851 and merchant 4799
1112,NULL,3685,Trusted merchant: 3685
1113,1684,4626,Trusted user 1684 and merchant 4626
1114,NULL,1152,Trusted merchant: 1152
1115,1700,NULL,Trusted user: 1700
1116,NULL,2736,Trusted merchant: 2736
1117,4474,NULL,Trusted user: 4474
1118,NULL,3053,Trusted merchant: 3053
1119,8052,NULL,Trusted user: 8052
1120,3733,NULL,Trusted user: 3733
1121,4899,4655,Trusted user 4899 and merchant 4655
1122,2769,1900,Trusted user 2769 and merchant 1900
1123,6405,3802,Trusted user 6405 and merchant 3802
1124,NULL,591,Trusted merchant: 591
1125,45,3740,Trusted user 45 and merchant 3740
1126,NULL,1717,Trusted merchant: 1717
1127,2585,4454,Trusted user 2585 and merchant 4454
1128,3287,NULL,Trusted user: 3287
1129,2078,NULL,Trusted user: 2078
1130,3899,NULL,Trusted user: 3899
1131,NULL,3519,Trusted merchant: 3519
1132,5789,136,Trusted user 5789 and merchant 136
1133,6730,NULL,Trusted user: 6730
1134,4766,NULL,Trusted user: 4766
1135,9309,NULL,Trusted user: 9309
1136,5432,NULL,Trusted user: 5432
1137,NULL,629,Trusted merchant: 629
1138,4444,4327,Trusted user 4444 and merchant 4327
1139,1148,NULL,Trusted user: 1148
1140,NULL,3977,Trusted merchant: 3977
1141,3322,NULL,Trusted user: 3322
1142,8269,NULL,Trusted user: 8269
1143,2732,NULL,Trusted user: 2732
1144,593,NULL,Trusted user: 593
1145,NULL,3304,Trusted merchant: 3304
1146,2109,NULL,Trusted user: 2109
1147,NULL,305,Trusted merchant: 305
1148,2321,NULL,Trusted user: 2321
1149,NULL,1553,Trusted merchant: 1553
1150,1009,4382,Trusted user 1009 and merchant 4382
1151,9487,NULL,Trusted user: 9487
1152,NULL,3500,Trusted merchant: 3500
1153,7041,NULL,Trusted user: 7041
1154,8507,NULL,Trusted user: 8507
1155,206,NULL,Trusted user: 206
1156,4044,NULL,Trusted user: 4044
1157,1783,NULL,Trusted user: 1783
1158,5584,NULL,Trusted user: 5584
1159,6053,NULL,Trusted user: 6053
1160,NULL,3953,Trusted merchant: 3953
1161,7836,NULL,Trusted user: 7836
1162,858,NULL,Trusted user: 858
1163,NULL,357,Trusted merchant: 357
1164,4160,NULL,Trusted user: 4160
1165,1913,68,Trusted user 1913 and merchant 68
1166,9426,1952,Trusted user 9426 and merchant 1952
1167,8927,87,Trusted user 8927 and merchant 87
1168,5644,3739,Trusted user 5644 and merchant 3739
1169,7525,NULL,Trusted user: 7525
1170,8321,NULL,Trusted user: 8321
1171,2794,NULL,Trusted user: 2794
1172,6886,4215,Trusted user 6886 and merchant 4215
1173,6171,NULL,Trusted user: 6171
1174,1866,NULL,Trusted user: 1866
1175,NULL,1275,Trusted merchant: 1275
1176,3623,1833,Trusted user 3623 and merchant 1833
1177,NULL,2152,Trusted merchant: 2152
1178,6520,3973,Trusted user 6520 and merchant 3973
1179,3538,2935,Trusted user 3538 and merchant 2935
1180,7906,3342,Trusted user 7906 and merchant 3342
1181,4939,NULL,Trusted user: 4939
1182,614,NULL,Trusted user: 614
1183,NULL,4501,Trusted merchant: 4501
1184,906,3716,Trusted user 906 and merchant 3716
1185,5725,966,Trusted user 5725 and merchant 966
1186,947,NULL,Trusted user: 947
1187,7943,4264,Trusted user 7943 and merchant 4264
1188,8010,NULL,Trusted user: 8010
1189,6892,NULL,Trusted user: 6892
1190,5256,NULL,Trusted user: 5256
1191,NULL,2965,Trusted merchant: 2965
1192,1456,NULL,Trusted user: 1456
1193,2762,4200,Trusted user 2762 and merchant 4200
1194,7842,NULL,Trusted user: 7842
1195,9536,NULL,Trusted user: 9536
1196,4814,NULL,Trusted user: 4814
1197,NULL,3275,Trusted merchant: 3275
1198,NULL,603,Trusted merchant: 603
1199,NULL,2799,Trusted merchant: 2799
1200,6271,710,Trusted user 6271 and merchant 710
1201,2398,4154,Trusted user 2398 and merchant 4154
1202,1445,NULL,Trusted user: 1445
1203,4572,4729,Trusted user 4572 and merchant 4729
1204,NULL,3650,Trusted merchant: 3650
1205,1562,NULL,Trusted user: 1562
1206,9463,NULL,Trusted user: 9463
1207,3222,NULL,Trusted user: 3222
1208,NULL,4132,Trusted merchant: 4132
1209,NULL,3155,Trusted merchant: 3155
