device_id,user_id,device_fingerprint,os,browser,first_seen,last_seen,trusted
248,9962,DEV-1624653573-248,Windows 11,Opera,2024-08-20 18:51:42.343,2024-09-11 18:51:42.343,1
249,8835,DEV-1419308873-249,Android,Edge,2025-08-02 18:51:42.347,2025-08-03 18:51:42.347,1
250,5356,DEV-330751403-250,Android,Chrome,2026-01-14 18:51:42.350,2026-01-15 18:51:42.350,0
251,4357,DEV-804438255-251,Windows 11,Firefox,2025-12-28 18:51:42.353,2026-01-09 18:51:42.353,0
252,8410,DEV-171069137-252,iOS,Firefox,2024-04-17 18:51:42.357,2024-04-29 18:51:42.357,0
253,3562,DEV-1396933336-253,Android,Safari,2024-07-11 18:51:42.363,2024-08-07 18:51:42.363,0
254,1799,DEV-84039988-254,Windows 11,Opera,2024-08-23 18:51:42.367,2024-09-14 18:51:42.367,1
255,3717,DEV-545216041-255,iOS,Safari,2026-01-06 18:51:42.370,2026-01-06 18:51:42.370,0
256,1353,DEV-402624272-256,Windows 11,Firefox,2025-05-30 18:51:42.377,2025-05-30 18:51:42.377,1
257,1348,DEV-778729947-257,Windows 10,Opera,2025-01-01 18:51:42.383,2025-01-05 18:51:42.383,0
258,3934,DEV-317465826-258,macOS,Firefox,2026-01-03 18:51:42.387,2026-01-06 18:51:42.387,1
259,1802,DEV-1474118314-259,Android,Chrome,2024-04-29 18:51:42.393,2024-05-20 18:51:42.393,1
260,9539,DEV-338921488-260,Linux,Safari,2024-10-15 18:51:42.400,2024-10-16 18:51:42.400,0
261,5783,DEV-505061534-261,Windows 10,Opera,2025-12-23 18:51:42.403,2026-01-01 18:51:42.403,1
262,6642,DEV-9690524-262,Android,Firefox,2025-03-03 18:51:42.410,2025-03-27 18:51:42.410,1
263,835,DEV-505042533-263,Linux,Edge,2024-02-24 18:51:42.417,2024-03-13 18:51:42.417,1
264,771,DEV-1391160483-264,Android,Opera,2025-12-22 18:51:42.420,2026-01-11 18:51:42.420,0
265,3416,DEV-860591874-265,Android,Edge,2025-11-06 18:51:42.427,2025-11-07 18:51:42.427,0
266,3692,DEV-1188535992-266,Linux,Edge,2024-12-10 18:51:42.430,2024-12-21 18:51:42.430,1
267,5294,DEV-129536646-267,Windows 10,Firefox,2025-12-26 18:51:42.437,2026-01-07 18:51:42.437,0
268,2457,DEV-4696504-268,macOS,Edge,2025-04-01 18:51:42.440,2025-04-22 18:51:42.440,1
269,4619,DEV-440356901-269,Windows 10,Chrome,2025-06-20 18:51:42.447,2025-07-14 18:51:42.447,1
270,704,DEV-1956179531-270,Windows 11,Firefox,2024-06-08 18:51:42.453,2024-06-26 18:51:42.453,0
271,276,DEV-2118621854-271,Windows 10,Chrome,2024-05-02 18:51:42.460,2024-05-14 18:51:42.460,1
272,5314,DEV-467080761-272,iOS,Opera,2024-07-25 18:51:42.467,2024-08-01 18:51:42.467,1
273,5004,DEV-89564786-273,Android,Chrome,2025-08-20 18:51:42.470,2025-09-08 18:51:42.470,0
274,8256,DEV-203467624-274,Windows 10,Safari,2024-10-26 18:51:42.477,2024-11-16 18:51:42.477,1
275,6219,DEV-1233897305-275,Windows 11,Edge,2025-10-25 18:51:42.483,2025-11-01 18:51:42.483,1
276,3420,DEV-606726658-276,Windows 10,Firefox,2025-02-14 18:51:42.487,2025-02-24 18:51:42.487,0
277,9131,DEV-746685112-277,Linux,Firefox,2025-11-18 18:51:42.490,2025-12-17 18:51:42.490,0
278,9779,DEV-1378467467-278,macOS,Chrome,2025-05-29 18:51:42.497,2025-05-30 18:51:42.497,0
279,9308,DEV-2145030120-279,Windows 11,Edge,2024-03-10 18:51:42.503,2024-04-02 18:51:42.503,1
280,1526,DEV-301610241-280,Android,Firefox,2025-02-11 18:51:42.510,2025-02-26 18:51:42.510,1
281,8114,DEV-112027078-281,macOS,Safari,2025-08-27 18:51:42.513,2025-09-21 18:51:42.513,0
282,4105,DEV-1846151759-282,Android,Edge,2025-09-05 18:51:42.517,2025-09-07 18:51:42.517,1
283,1184,DEV-1382183358-283,macOS,Chrome,2025-08-21 18:51:42.520,2025-09-02 18:51:42.520,0
284,1905,DEV-1359431177-284,Linux,Safari,2024-07-22 18:51:42.523,2024-07-28 18:51:42.523,1
285,2064,DEV-657341001-285,iOS,Chrome,2025-08-29 18:51:42.530,2025-09-01 18:51:42.530,0
286,6599,DEV-1556979310-286,iOS,Safari,2024-11-16 18:51:42.537,2024-12-05 18:51:42.537,1
287,6387,DEV-409607513-287,Windows 11,Firefox,2025-08-20 18:51:42.540,2025-08-27 18:51:42.540,1
288,6191,DEV-1846639289-288,Android,Safari,2026-01-15 18:51:42.543,2026-01-23 18:51:42.543,0
289,7460,DEV-1863803433-289,Android,Safari,2024-05-10 18:51:42.550,2024-05-18 18:51:42.550,0
290,1939,DEV-1169775678-290,Linux,Firefox,2024-06-06 18:51:42.553,2024-06-28 18:51:42.553,1
291,4205,DEV-1111160648-291,macOS,Chrome,2025-03-01 18:51:42.557,2025-03-07 18:51:42.557,0
292,8443,DEV-612632237-292,Android,Firefox,2024-11-30 18:51:42.560,2024-12-25 18:51:42.560,1
293,8281,DEV-1162089977-293,Linux,Safari,2025-08-17 18:51:42.563,2025-09-03 18:51:42.563,1
294,8298,DEV-1136045466-294,macOS,Edge,2025-07-27 18:51:42.567,2025-08-19 18:51:42.567,0
295,3604,DEV-1622893698-295,Windows 10,Opera,2025-11-13 18:51:42.570,2025-12-09 18:51:42.570,1
296,4869,DEV-8321796-296,iOS,Safari,2025-07-02 18:51:42.573,2025-07-31 18:51:42.573,1
297,1370,DEV-1022552445-297,Linux,Chrome,2024-02-29 18:51:42.580,2024-03-10 18:51:42.580,0
298,3955,DEV-619315695-298,Windows 11,Firefox,2024-07-20 18:51:42.583,2024-08-03 18:51:42.583,1
299,5039,DEV-1138105581-299,Android,Firefox,2024-12-25 18:51:42.587,2025-01-12 18:51:42.587,1
300,5368,DEV-1439366527-300,macOS,Chrome,2024-04-21 18:51:42.590,2024-05-06 18:51:42.590,1
301,6091,DEV-689923823-301,Android,Firefox,2025-08-21 18:51:42.593,2025-08-28 18:51:42.593,1
302,2267,DEV-1748939750-302,Linux,Chrome,2025-09-01 18:51:42.600,2025-09-07 18:51:42.600,0
303,2511,DEV-368269170-303,Windows 10,Chrome,2025-02-06 18:51:42.603,2025-02-24 18:51:42.603,1
304,6604,DEV-2035885163-304,Windows 11,Firefox,2025-06-18 18:51:42.607,2025-06-27 18:51:42.607,1
305,2448,DEV-790541107-305,Linux,Safari,2025-10-10 18:51:42.610,2025-10-29 18:51:42.610,1
306,8271,DEV-1238456927-306,Android,Opera,2026-01-14 18:51:42.613,2026-01-14 18:51:42.613,1
307,9215,DEV-1839338004-307,Windows 11,Firefox,2025-07-25 18:51:42.620,2025-08-13 18:51:42.620,1
308,9040,DEV-304570537-308,iOS,Chrome,2024-02-26 18:51:42.623,2024-03-14 18:51:42.623,0
309,2292,DEV-2009490638-309,Android,Opera,2025-05-13 18:51:42.627,2025-05-18 18:51:42.627,1
310,8659,DEV-1163867872-310,Windows 11,Opera,2025-09-08 18:51:42.630,2025-09-23 18:51:42.630,1
311,4628,DEV-43437276-311,macOS,Safari,2025-02-02 18:51:42.633,2025-02-19 18:51:42.633,1
312,5306,DEV-337472191-312,Linux,Chrome,2025-06-29 18:51:42.637,2025-07-10 18:51:42.637,1
313,3908,DEV-2062572665-313,Linux,Opera,2025-07-20 18:51:42.640,2025-07-28 18:51:42.640,1
314,4971,DEV-588235799-314,iOS,Opera,2025-10-28 18:51:42.647,2025-10-29 18:51:42.647,1
315,8785,DEV-1511711296-315,Windows 11,Safari,2025-05-13 18:51:42.650,2025-05-31 18:51:42.650,1
316,9593,DEV-327387040-316,Windows 11,Opera,2025-10-20 18:51:42.653,2025-11-05 18:51:42.653,0
317,4626,DEV-339482676-317,iOS,Edge,2024-05-31 18:51:42.657,2024-06-10 18:51:42.657,0
318,5655,DEV-1668910673-318,Android,Edge,2025-11-08 18:51:42.660,2025-11-30 18:51:42.660,1
319,8023,DEV-1379133060-319,macOS,Chrome,2025-09-20 18:51:42.663,2025-10-02 18:51:42.663,1
320,1493,DEV-2013795342-320,iOS,Firefox,2026-01-22 18:51:42.667,2026-01-29 18:51:42.667,1
321,7459,DEV-5737763-321,Windows 11,Opera,2025-12-16 18:51:42.670,2025-12-22 18:51:42.670,1
322,1058,DEV-2042915083-322,macOS,Chrome,2025-05-16 18:51:42.673,2025-06-09 18:51:42.673,1
323,7502,DEV-47639269-323,macOS,Opera,2024-02-18 18:51:42.677,2024-02-21 18:51:42.677,1
324,1756,DEV-1152757145-324,iOS,Edge,2024-05-21 18:51:42.680,2024-06-19 18:51:42.680,1
325,1292,DEV-739554605-325,Windows 11,Opera,2025-07-01 18:51:42.683,2025-07-06 18:51:42.683,1
326,6698,DEV-1559883881-326,macOS,Firefox,2024-03-14 18:51:42.690,2024-04-04 18:51:42.690,1
327,4580,DEV-1018168519-327,Linux,Safari,2024-12-13 18:51:42.693,2025-01-01 18:51:42.693,0
328,4156,DEV-40080807-328,Windows 11,Chrome,2025-08-13 18:51:42.700,2025-09-11 18:51:42.700,1
329,855,DEV-853909701-329,Windows 11,Opera,2024-08-22 18:51:42.703,2024-09-03 18:51:42.703,1
330,3720,DEV-319492155-330,iOS,Opera,2025-01-30 18:51:42.707,2025-02-05 18:51:42.707,1
331,1571,DEV-439836040-331,Windows 11,Edge,2024-07-17 18:51:42.710,2024-08-06 18:51:42.710,0
332,3895,DEV-577005330-332,Android,Chrome,2025-11-21 18:51:42.717,2025-12-20 18:51:42.717,1
333,4113,DEV-919040664-333,Android,Chrome,2025-06-03 18:51:42.720,2025-06-10 18:51:42.720,1
334,4474,DEV-1758199240-334,Android,Chrome,2024-08-17 18:51:42.727,2024-08-27 18:51:42.727,0
335,9708,DEV-1912694472-335,macOS,Firefox,2026-01-19 18:51:42.730,2026-02-04 18:51:42.730,1
336,303,DEV-1338912466-336,macOS,Safari,2025-08-25 18:51:42.733,2025-09-13 18:51:42.733,0
337,3583,DEV-1477637379-337,iOS,Firefox,2025-01-13 18:51:42.737,2025-01-16 18:51:42.737,1
338,5744,DEV-259521318-338,Windows 10,Safari,2025-09-19 18:51:42.740,2025-10-15 18:51:42.740,0
339,9320,DEV-602225036-339,Windows 11,Opera,2025-10-28 18:51:42.743,2025-10-29 18:51:42.743,0
340,6987,DEV-1049195659-340,Windows 11,Opera,2025-04-20 18:51:42.750,2025-05-04 18:51:42.750,1
341,8298,DEV-458014785-341,Windows 10,Opera,2026-01-01 18:51:42.750,2026-01-07 18:51:42.750,1
342,5887,DEV-1755150246-342,iOS,Safari,2025-08-12 18:51:42.757,2025-08-20 18:51:42.757,0
343,7506,DEV-709096393-343,Windows 10,Firefox,2026-01-08 18:51:42.760,2026-01-29 18:51:42.760,1
344,3870,DEV-337757425-344,Android,Chrome,2025-03-13 18:51:42.763,2025-04-10 18:51:42.763,1
345,5116,DEV-1299504675-345,Windows 11,Chrome,2024-04-08 18:51:42.767,2024-05-02 18:51:42.767,1
346,912,DEV-1962896396-346,Linux,Firefox,2024-03-02 18:51:42.770,2024-03-02 18:51:42.770,1
347,2228,DEV-599565077-347,Windows 11,Safari,2024-04-11 18:51:42.773,2024-05-07 18:51:42.773,1
348,5096,DEV-1697425842-348,Windows 10,Opera,2025-03-31 18:51:42.780,2025-04-01 18:51:42.780,1
349,3976,DEV-538871389-349,Windows 11,Firefox,2025-07-07 18:51:42.780,2025-07-31 18:51:42.780,0
350,3713,DEV-2062597038-350,iOS,Firefox,2024-10-03 18:51:42.787,2024-10-18 18:51:42.787,1
351,2497,DEV-37704936-351,Android,Safari,2024-04-12 18:51:42.790,2024-04-24 18:51:42.790,1
352,9857,DEV-1910727072-352,Windows 10,Chrome,2024-07-03 18:51:42.793,2024-07-31 18:51:42.793,0
353,191,DEV-469644840-353,Linux,Edge,2025-10-18 18:51:42.797,2025-10-19 18:51:42.797,1
354,4435,DEV-1188137968-354,Android,Opera,2024-06-15 18:51:42.803,2024-07-06 18:51:42.803,0
355,7965,DEV-1439904922-355,macOS,Firefox,2025-03-19 18:51:42.807,2025-04-02 18:51:42.807,1
356,6852,DEV-1835995197-356,Windows 11,Chrome,2025-09-23 18:51:42.810,2025-09-23 18:51:42.810,0
357,6938,DEV-457679876-357,macOS,Safari,2025-11-28 18:51:42.813,2025-11-28 18:51:42.813,0
358,5921,DEV-559965529-358,Windows 10,Chrome,2025-02-15 18:51:42.817,2025-02-21 18:51:42.817,0
359,255,DEV-621253012-359,Windows 11,Firefox,2025-12-20 18:51:42.823,2026-01-02 18:51:42.823,0
360,1727,DEV-440741656-360,Android,Opera,2025-02-08 18:51:42.827,2025-02-23 18:51:42.827,1
361,8180,DEV-326377636-361,Windows 10,Edge,2024-03-25 18:51:42.833,2024-03-31 18:51:42.833,1
362,7133,DEV-995997662-362,macOS,Chrome,2025-04-20 18:51:42.837,2025-05-02 18:51:42.837,1
363,6939,DEV-318329386-363,iOS,Firefox,2024-09-13 18:51:42.840,2024-10-10 18:51:42.840,1
364,1795,DEV-395097942-364,Android,Chrome,2025-12-31 18:51:42.843,2026-01-17 18:51:42.843,1
365,2824,DEV-1108541707-365,Linux,Firefox,2024-05-26 18:51:42.847,2024-06-04 18:51:42.847,1
366,4600,DEV-1675290419-366,iOS,Chrome,2026-01-02 18:51:42.850,2026-01-15 18:51:42.850,1
367,4633,DEV-1910664967-367,Windows 10,Chrome,2025-03-13 18:51:42.853,2025-04-05 18:51:42.853,0
368,36,DEV-763302162-368,macOS,Firefox,2025-05-21 18:51:42.857,2025-05-25 18:51:42.857,1
369,922,DEV-786513018-369,Windows 11,Edge,2024-07-21 18:51:42.860,2024-08-08 18:51:42.860,1
370,8521,DEV-600757946-370,Windows 11,Chrome,2025-09-21 18:51:42.863,2025-10-17 18:51:42.863,1
371,6048,DEV-7859727-371,Android,Edge,2025-08-29 18:51:42.867,2025-09-06 18:51:42.867,1
372,1728,DEV-555278089-372,Android,Opera,2025-11-15 18:51:42.873,2025-11-25 18:51:42.873,1
373,6293,DEV-1527525902-373,Windows 11,Safari,2024-03-29 18:51:42.877,2024-04-15 18:51:42.877,1
374,9578,DEV-1897932265-374,Windows 11,Safari,2024-12-24 18:51:42.880,2025-01-20 18:51:42.880,0
375,1168,DEV-1163397759-375,Android,Firefox,2025-05-11 18:51:42.883,2025-05-16 18:51:42.883,0
376,1950,DEV-166925155-376,Windows 10,Edge,2025-12-19 18:51:42.887,2026-01-16 18:51:42.887,1
377,9695,DEV-1714610761-377,iOS,Opera,2024-02-24 18:51:42.890,2024-03-09 18:51:42.890,1
378,9993,DEV-737279693-378,Android,Edge,2025-02-04 18:51:42.897,2025-02-22 18:51:42.897,1
379,7375,DEV-1676660243-379,Android,Chrome,2024-09-11 18:51:42.900,2024-09-27 18:51:42.900,0
380,3908,DEV-704884988-380,Windows 10,Firefox,2024-02-29 18:51:42.903,2024-02-29 18:51:42.903,1
381,1255,DEV-434350838-381,Linux,Opera,2025-09-07 18:51:42.910,2025-09-14 18:51:42.910,1
382,9648,DEV-270195000-382,iOS,Edge,2025-09-01 18:51:42.910,2025-09-17 18:51:42.910,1
383,9209,DEV-1040828072-383,iOS,Opera,2025-02-04 18:51:42.917,2025-02-17 18:51:42.917,1
384,3620,DEV-1988533969-384,Windows 10,Firefox,2025-12-01 18:51:42.920,2025-12-25 18:51:42.920,1
385,4606,DEV-1687935900-385,macOS,Opera,2024-08-26 18:51:42.923,2024-08-28 18:51:42.923,0
386,6137,DEV-1002814994-386,macOS,Edge,2025-06-18 18:51:42.927,2025-07-16 18:51:42.927,1
387,405,DEV-1041800678-387,Android,Chrome,2024-02-18 18:51:42.930,2024-03-07 18:51:42.930,1
388,1502,DEV-995253138-388,iOS,Firefox,2025-06-22 18:51:42.933,2025-07-20 18:51:42.933,0
389,5198,DEV-2121409625-389,macOS,Edge,2024-02-25 18:51:42.940,2024-03-07 18:51:42.940,1
390,5219,DEV-207854763-390,iOS,Safari,2024-04-16 18:51:42.940,2024-04-26 18:51:42.940,1
391,6244,DEV-1265122439-391,Windows 11,Opera,2025-07-23 18:51:42.947,2025-08-03 18:51:42.947,1
392,4884,DEV-2002927994-392,Linux,Opera,2025-12-30 18:51:42.950,2026-01-05 18:51:42.950,0
393,1134,DEV-809899165-393,Windows 10,Firefox,2025-08-11 18:51:42.957,2025-08-21 18:51:42.957,1
394,8994,DEV-60342443-394,iOS,Firefox,2025-12-17 18:51:42.960,2026-01-07 18:51:42.960,0
395,7637,DEV-409358382-395,iOS,Firefox,2024-09-23 18:51:42.967,2024-09-28 18:51:42.967,0
396,8348,DEV-340694923-396,macOS,Safari,2025-01-07 18:51:42.970,2025-01-23 18:51:42.970,1
397,8406,DEV-2079250015-397,Windows 10,Opera,2024-04-22 18:51:42.977,2024-04-23 18:51:42.977,1
398,2176,DEV-986917161-398,macOS,Chrome,2024-06-11 18:51:42.980,2024-06-16 18:51:42.980,1
399,6196,DEV-134318516-399,Windows 10,Edge,2025-01-25 18:51:42.983,2025-02-12 18:51:42.983,1
400,765,DEV-1156604485-400,Windows 10,Edge,2025-07-24 18:51:42.987,2025-08-05 18:51:42.987,1
401,8199,DEV-284954349-401,Android,Edge,2024-07-21 18:51:42.990,2024-07-27 18:51:42.990,1
402,6880,DEV-1090541553-402,Windows 10,Opera,2025-07-28 18:51:42.993,2025-08-12 18:51:42.993,1
403,8803,DEV-1078683320-403,Linux,Edge,2025-02-02 18:51:43.000,2025-02-09 18:51:43.000,1
404,597,DEV-2086284046-404,Android,Safari,2025-12-13 18:51:43.007,2026-01-08 18:51:43.007,0
405,1642,DEV-1498979276-405,Windows 10,Edge,2024-07-05 18:51:43.010,2024-07-19 18:51:43.010,1
406,6359,DEV-657580614-406,iOS,Chrome,2025-11-14 18:51:43.017,2025-12-03 18:51:43.017,1
407,9279,DEV-1108613525-407,iOS,Edge,2026-01-31 18:51:43.020,2026-02-14 18:51:43.020,1
408,509,DEV-1092792154-408,Windows 10,Chrome,2024-07-01 18:51:43.023,2024-07-04 18:51:43.023,0
409,7585,DEV-1304320432-409,Linux,Edge,2025-03-04 18:51:43.030,2025-03-23 18:51:43.030,1
410,1481,DEV-1226551799-410,Windows 10,Edge,2024-12-28 18:51:43.033,2024-12-30 18:51:43.033,0
411,233,DEV-254240602-411,macOS,Firefox,2025-11-19 18:51:43.037,2025-11-28 18:51:43.037,0
412,1194,DEV-1314045032-412,Linux,Opera,2025-12-19 18:51:43.040,2025-12-19 18:51:43.040,0
413,2275,DEV-1609477127-413,Windows 11,Edge,2025-08-03 18:51:43.043,2025-08-18 18:51:43.043,1
414,7415,DEV-1161026733-414,iOS,Opera,2024-10-09 18:51:43.050,2024-11-02 18:51:43.050,1
415,8768,DEV-2072008064-415,Windows 10,Opera,2024-12-31 18:51:43.053,2025-01-11 18:51:43.053,0
416,6286,DEV-912407941-416,Windows 11,Firefox,2024-09-26 18:51:43.057,2024-10-25 18:51:43.057,0
417,133,DEV-1614772141-417,Windows 10,Firefox,2024-12-19 18:51:43.060,2024-12-19 18:51:43.060,1
418,2406,DEV-1193013266-418,macOS,Chrome,2024-05-13 18:51:43.067,2024-05-19 18:51:43.067,1
419,9803,DEV-1045142371-419,Windows 10,Firefox,2024-09-17 18:51:43.070,2024-10-02 18:51:43.070,0
420,1445,DEV-1840693607-420,Windows 11,Opera,2026-01-09 18:51:43.073,2026-01-12 18:51:43.073,1
421,786,DEV-77200326-421,Windows 11,Chrome,2025-07-23 18:51:43.077,2025-07-27 18:51:43.077,0
422,9795,DEV-211618753-422,macOS,Chrome,2024-03-21 18:51:43.080,2024-03-28 18:51:43.080,0
423,3895,DEV-1027137131-423,macOS,Safari,2025-06-21 18:51:43.083,2025-07-06 18:51:43.083,1
424,2231,DEV-1855731635-424,macOS,Opera,2025-12-23 18:51:43.090,2026-01-03 18:51:43.090,1
425,8236,DEV-292657023-425,Windows 10,Opera,2024-08-09 18:51:43.093,2024-08-20 18:51:43.093,1
426,3169,DEV-327066662-426,Linux,Firefox,2025-05-06 18:51:43.097,2025-06-02 18:51:43.097,0
427,2582,DEV-326607633-427,macOS,Firefox,2025-11-19 18:51:43.100,2025-12-07 18:51:43.100,1
428,8874,DEV-85789024-428,Windows 10,Firefox,2024-12-01 18:51:43.107,2024-12-21 18:51:43.107,1
429,6504,DEV-154101486-429,Windows 11,Safari,2025-09-27 18:51:43.110,2025-10-12 18:51:43.110,1
430,86,DEV-873082408-430,Windows 10,Edge,2025-09-17 18:51:43.113,2025-10-08 18:51:43.113,1
431,3968,DEV-623431270-431,Android,Chrome,2026-01-04 18:51:43.117,2026-01-19 18:51:43.117,1
432,9264,DEV-1352766763-432,Windows 11,Safari,2025-06-15 18:51:43.120,2025-06-23 18:51:43.120,1
433,4494,DEV-1221187810-433,iOS,Chrome,2024-06-24 18:51:43.123,2024-06-24 18:51:43.123,1
434,8849,DEV-1400455817-434,Windows 10,Safari,2025-09-22 18:51:43.130,2025-10-19 18:51:43.130,1
435,1974,DEV-2063382288-435,iOS,Safari,2024-04-23 18:51:43.133,2024-05-06 18:51:43.133,1
436,2857,DEV-791206971-436,Windows 11,Safari,2025-03-10 18:51:43.137,2025-04-02 18:51:43.137,0
437,4687,DEV-559607611-437,Android,Firefox,2024-04-15 18:51:43.140,2024-04-19 18:51:43.140,0
438,7156,DEV-281060312-438,Android,Chrome,2024-09-26 18:51:43.143,2024-10-15 18:51:43.143,1
439,6688,DEV-650258738-439,Windows 11,Edge,2024-11-26 18:51:43.150,2024-12-10 18:51:43.150,1
440,1502,DEV-1267466744-440,macOS,Opera,2024-09-30 18:51:43.150,2024-10-13 18:51:43.150,1
441,5538,DEV-1809095413-441,Windows 10,Edge,2024-06-13 18:51:43.157,2024-07-06 18:51:43.157,1
442,9634,DEV-741723322-442,Android,Opera,2024-06-20 18:51:43.160,2024-06-24 18:51:43.160,0
443,1271,DEV-1776774903-443,macOS,Firefox,2024-03-17 18:51:43.163,2024-03-31 18:51:43.163,1
444,3202,DEV-642490140-444,iOS,Safari,2025-02-24 18:51:43.167,2025-03-20 18:51:43.167,1
445,5640,DEV-1732089637-445,macOS,Firefox,2025-07-08 18:51:43.170,2025-07-27 18:51:43.170,1
446,8427,DEV-2026308665-446,iOS,Safari,2024-06-30 18:51:43.173,2024-07-23 18:51:43.173,1
447,6460,DEV-504154409-447,Linux,Firefox,2025-11-03 18:51:43.177,2025-11-07 18:51:43.177,1
448,2571,DEV-655270698-448,Linux,Chrome,2025-09-14 18:51:43.180,2025-09-20 18:51:43.180,1
449,6350,DEV-103861628-449,Linux,Edge,2025-02-25 18:51:43.183,2025-03-24 18:51:43.183,0
450,5205,DEV-879403553-450,Windows 11,Firefox,2025-07-05 18:51:43.190,2025-08-01 18:51:43.190,1
451,1544,DEV-693957032-451,Windows 11,Edge,2025-06-11 18:51:43.193,2025-07-01 18:51:43.193,1
452,8461,DEV-2092960605-452,macOS,Safari,2025-05-12 18:51:43.200,2025-05-25 18:51:43.200,1
453,4530,DEV-1298931341-453,Windows 10,Safari,2025-09-27 18:51:43.203,2025-10-07 18:51:43.203,1
454,2156,DEV-1071985537-454,macOS,Edge,2025-02-22 18:51:43.207,2025-03-18 18:51:43.207,1
455,9591,DEV-1446285840-455,Android,Safari,2024-08-02 18:51:43.210,2024-08-23 18:51:43.210,1
456,7460,DEV-1871096947-456,macOS,Opera,2024-10-16 18:51:43.220,2024-11-11 18:51:43.220,1
457,4348,DEV-642165512-457,macOS,Edge,2024-08-12 18:51:43.220,2024-08-25 18:51:43.220,1
458,1210,DEV-422548924-458,Windows 11,Chrome,2024-07-26 18:51:43.227,2024-08-02 18:51:43.227,0
459,9313,DEV-244577422-459,Linux,Chrome,2024-04-22 18:51:43.230,2024-05-03 18:51:43.230,1
460,9711,DEV-268366561-460,iOS,Chrome,2024-12-29 18:51:43.237,2025-01-09 18:51:43.237,1
461,5730,DEV-937898185-461,Android,Chrome,2025-01-18 18:51:43.240,2025-02-08 18:51:43.240,0
462,2998,DEV-195999768-462,Linux,Firefox,2025-02-20 18:51:43.243,2025-03-11 18:51:43.243,1
463,9595,DEV-1553115706-463,Windows 11,Firefox,2025-07-01 18:51:43.250,2025-07-20 18:51:43.250,1
464,2367,DEV-165308101-464,macOS,Edge,2025-06-24 18:51:43.253,2025-06-29 18:51:43.253,1
465,9798,DEV-831819449-465,Windows 10,Chrome,2024-03-20 18:51:43.257,2024-03-31 18:51:43.257,1
466,8880,DEV-130093153-466,macOS,Edge,2025-05-20 18:51:43.260,2025-05-26 18:51:43.260,1
467,5525,DEV-952367885-467,iOS,Safari,2024-07-12 18:51:43.263,2024-07-23 18:51:43.263,1
468,9769,DEV-971382016-468,iOS,Safari,2024-11-05 18:51:43.267,2024-12-01 18:51:43.267,1
469,9456,DEV-494535289-469,Linux,Edge,2024-10-21 18:51:43.270,2024-10-21 18:51:43.270,0
470,5564,DEV-39546783-470,macOS,Opera,2025-04-01 18:51:43.273,2025-04-03 18:51:43.273,0
471,2377,DEV-462416743-471,macOS,Firefox,2025-06-21 18:51:43.280,2025-07-05 18:51:43.280,0
472,1428,DEV-91773856-472,Linux,Safari,2025-01-23 18:51:43.283,2025-01-31 18:51:43.283,1
473,8681,DEV-179678529-473,macOS,Safari,2025-01-11 18:51:43.287,2025-02-05 18:51:43.287,1
474,8822,DEV-1055058861-474,Linux,Edge,2025-03-16 18:51:43.293,2025-04-10 18:51:43.293,1
475,8255,DEV-894380858-475,Windows 10,Chrome,2024-11-23 18:51:43.297,2024-11-28 18:51:43.297,1
476,147,DEV-574056394-476,Windows 10,Safari,2025-09-12 18:51:43.303,2025-09-13 18:51:43.303,1
477,4459,DEV-262071351-477,iOS,Chrome,2024-08-31 18:51:43.307,2024-09-29 18:51:43.307,1
478,456,DEV-1112330870-478,Windows 11,Safari,2024-03-31 18:51:43.310,2024-04-25 18:51:43.310,1
479,7291,DEV-1895752888-479,Linux,Opera,2024-06-16 18:51:43.313,2024-07-05 18:51:43.313,1
480,6101,DEV-690775629-480,iOS,Firefox,2024-08-06 18:51:43.317,2024-08-30 18:51:43.317,1
481,4689,DEV-1970035527-481,Windows 11,Safari,2024-08-11 18:51:43.323,2024-09-05 18:51:43.323,1
482,1353,DEV-194136677-482,macOS,Safari,2025-05-21 18:51:43.327,2025-05-31 18:51:43.327,1
483,4879,DEV-1957101645-483,iOS,Edge,2025-05-11 18:51:43.330,2025-05-16 18:51:43.330,1
484,4586,DEV-378064754-484,iOS,Chrome,2025-11-29 18:51:43.333,2025-12-17 18:51:43.333,1
485,2723,DEV-518264064-485,Linux,Safari,2024-07-18 18:51:43.337,2024-07-21 18:51:43.337,1
486,2092,DEV-1048398846-486,Windows 10,Firefox,2025-09-27 18:51:43.340,2025-10-03 18:51:43.340,1
487,3749,DEV-125597504-487,Linux,Edge,2024-12-06 18:51:43.347,2024-12-08 18:51:43.347,1
488,3664,DEV-711739995-488,macOS,Safari,2025-10-26 18:51:43.350,2025-11-13 18:51:43.350,1
489,8522,DEV-1564808614-489,Windows 10,Safari,2024-05-04 18:51:43.353,2024-05-20 18:51:43.353,0
490,4143,DEV-2013937491-490,Windows 10,Edge,2024-03-20 18:51:43.357,2024-04-16 18:51:43.357,0
491,1776,DEV-1774709194-491,Android,Opera,2025-08-21 18:51:43.363,2025-09-11 18:51:43.363,1
492,646,DEV-376637484-492,iOS,Firefox,2026-01-03 18:51:43.367,2026-01-12 18:51:43.367,1
493,3299,DEV-581172154-493,Windows 10,Chrome,2025-07-19 18:51:43.370,2025-08-08 18:51:43.370,0
