merchant_id,merchant_name,category,country,risk_score,created_at
350,Merchant_748126748_350,Clothing,USA,86,2024-02-06 18:56:58.513
351,Merchant_1013589084_351,Restaurants,UK,97,2024-10-10 18:56:58.513
352,Merchant_2055929386_352,Automotive,Spain,45,2024-01-05 18:56:58.517
353,Merchant_975502116_353,Travel,Netherlands,85,2023-05-21 18:56:58.517
354,Merchant_54281720_354,Automotive,Kosove,19,2025-06-25 18:56:58.517
355,Merchant_48172898_355,Furniture,France,72,2023-07-03 18:56:58.517
356,Merchant_1611673782_356,Travel,Italy,94,2025-08-15 18:56:58.517
357,Merchant_1328817947_357,Sports,Netherlands,55,2025-08-05 18:56:58.517
358,Merchant_996809880_358,Healthcare,Spain,13,2025-07-28 18:56:58.520
359,Merchant_1529636554_359,Healthcare,Netherlands,81,2025-02-08 18:56:58.520
360,Merchant_1668020247_360,Groceries,Germany,43,2025-12-02 18:56:58.520
361,Merchant_1409624321_361,Entertainment,Kosove,64,2023-02-26 18:56:58.520
362,Merchant_1370830680_362,Education,Spain,80,2024-05-25 18:56:58.520
363,Merchant_151018407_363,Beauty,Shqipëri,10,2024-06-27 18:56:58.520
364,Merchant_28930220_364,Automotive,Netherlands,30,2024-11-09 18:56:58.520
365,Merchant_28593300_365,Travel,Switzerland,14,2024-06-14 18:56:58.523
366,Merchant_1485970203_366,Education,Germany,27,2024-05-06 18:56:58.523
367,Merchant_1611072932_367,Furniture,USA,69,2025-10-10 18:56:58.523
368,Merchant_1113335699_368,Automotive,Kosove,29,2025-10-22 18:56:58.523
369,Merchant_526636647_369,Sports,Shqipëri,62,2024-08-22 18:56:58.523
370,Merchant_1652320494_370,Healthcare,France,80,2025-05-06 18:56:58.523
371,Merchant_1630141018_371,Education,Spain,82,2025-10-04 18:56:58.523
372,Merchant_1936300037_372,Travel,Netherlands,7,2024-12-08 18:56:58.527
373,Merchant_1210916293_373,Groceries,France,83,2024-02-05 18:56:58.527
374,Merchant_495725987_374,Education,Germany,53,2025-09-01 18:56:58.527
375,Merchant_1404876009_375,Sports,Italy,57,2023-03-12 18:56:58.527
376,Merchant_2105815593_376,Entertainment,Switzerland,26,2024-06-21 18:56:58.527
377,Merchant_1731499652_377,Clothing,Netherlands,47,2024-07-06 18:56:58.527
378,Merchant_528192042_378,Travel,Kosove,0,2024-05-12 18:56:58.527
379,Merchant_645969063_379,Electronics,Italy,34,2023-05-13 18:56:58.530
380,Merchant_903574536_380,Entertainment,Kosove,20,2025-08-14 18:56:58.530
381,Merchant_1626334575_381,Clothing,France,11,2023-06-15 18:56:58.530
382,Merchant_1600458828_382,Healthcare,France,54,2025-01-09 18:56:58.530
383,Merchant_601271039_383,Education,Netherlands,49,2024-05-11 18:56:58.530
384,Merchant_625184438_384,Entertainment,Germany,2,2023-09-21 18:56:58.530
385,Merchant_911816495_385,Travel,Shqipëri,74,2025-12-25 18:56:58.530
386,Merchant_2101558146_386,Restaurants,Italy,56,2023-03-18 18:56:58.530
387,Merchant_435011903_387,Groceries,Shqipëri,37,2025-07-17 18:56:58.533
388,Merchant_1961055526_388,Restaurants,Shqipëri,92,2024-08-31 18:56:58.533
389,Merchant_776502154_389,Automotive,USA,15,2025-07-03 18:56:58.533
390,Merchant_1066388068_390,Furniture,Germany,61,2025-05-12 18:56:58.533
391,Merchant_913886486_391,Automotive,UK,100,2023-11-08 18:56:58.533
392,Merchant_285417038_392,Furniture,Netherlands,39,2024-08-19 18:56:58.533
393,Merchant_1071338986_393,Electronics,Italy,21,2025-06-27 18:56:58.533
394,Merchant_1079217940_394,Groceries,UK,69,2024-07-31 18:56:58.533
395,Merchant_1634260234_395,Automotive,Spain,63,2025-02-01 18:56:58.537
396,Merchant_1042158965_396,Healthcare,Netherlands,88,2023-08-12 18:56:58.537
397,Merchant_1733222365_397,Entertainment,Germany,4,2023-11-04 18:56:58.537
398,Merchant_1108708287_398,Groceries,Spain,37,2024-01-03 18:56:58.537
399,Merchant_1838002989_399,Sports,UK,95,2025-12-04 18:56:58.537
400,Merchant_1384930339_400,Beauty,Netherlands,90,2025-07-30 18:56:58.537
401,Merchant_885298001_401,Restaurants,Kosove,99,2023-08-08 18:56:58.537
402,Merchant_2130590684_402,Entertainment,Shqipëri,5,2023-07-23 18:56:58.540
403,Merchant_624841229_403,Healthcare,Switzerland,97,2025-04-30 18:56:58.540
404,Merchant_957854241_404,Restaurants,Switzerland,27,2023-02-18 18:56:58.540
405,Merchant_408502649_405,Electronics,Switzerland,74,2025-09-04 18:56:58.540
406,Merchant_318879500_406,Electronics,Germany,76,2024-01-20 18:56:58.540
407,Merchant_784566179_407,Automotive,UK,10,2023-09-14 18:56:58.540
408,Merchant_1515456384_408,Restaurants,Italy,65,2025-04-06 18:56:58.540
409,Merchant_52488235_409,Clothing,Netherlands,60,2024-02-14 18:56:58.540
410,Merchant_95785247_410,Clothing,Netherlands,67,2024-05-09 18:56:58.540
411,Merchant_708097833_411,Education,Germany,64,2026-01-17 18:56:58.543
412,Merchant_1581423255_412,Restaurants,France,1,2025-05-10 18:56:58.543
413,Merchant_768564178_413,Healthcare,France,36,2025-05-27 18:56:58.543
414,Merchant_1389176710_414,Beauty,France,19,2025-05-21 18:56:58.543
415,Merchant_1181568407_415,Automotive,Germany,85,2024-08-27 18:56:58.543
416,Merchant_800018035_416,Healthcare,Netherlands,76,2024-10-18 18:56:58.547
417,Merchant_1811610998_417,Automotive,USA,42,2023-08-05 18:56:58.547
418,Merchant_1684922272_418,Clothing,USA,23,2024-09-22 18:56:58.547
419,Merchant_1427198780_419,Groceries,France,91,2023-10-29 18:56:58.547
420,Merchant_672407809_420,Clothing,France,63,2023-07-11 18:56:58.547
421,Merchant_1854220063_421,Travel,Kosove,2,2023-07-31 18:56:58.547
422,Merchant_1495618630_422,Electronics,Germany,24,2024-07-09 18:56:58.547
423,Merchant_1493811443_423,Healthcare,Spain,43,2023-03-27 18:56:58.550
424,Merchant_1154787435_424,Healthcare,France,23,2025-03-31 18:56:58.550
425,Merchant_941828063_425,Furniture,Spain,59,2023-05-16 18:56:58.550
426,Merchant_1853354157_426,Electronics,France,53,2024-12-06 18:56:58.550
427,Merchant_1207134897_427,Electronics,Kosove,94,2024-12-13 18:56:58.550
428,Merchant_756304847_428,Furniture,France,40,2023-12-22 18:56:58.550
429,Merchant_1140103200_429,Automotive,Spain,44,2024-01-28 18:56:58.550
430,Merchant_668658522_430,Education,Switzerland,89,2026-01-27 18:56:58.550
431,Merchant_1401862451_431,Travel,Shqipëri,81,2024-12-09 18:56:58.550
432,Merchant_1607586434_432,Entertainment,Kosove,67,2023-03-21 18:56:58.550
433,Merchant_1542317335_433,Beauty,USA,12,2025-05-02 18:56:58.553
434,Merchant_486084083_434,Healthcare,France,34,2023-08-24 18:56:58.553
435,Merchant_597850362_435,Automotive,Netherlands,70,2023-12-30 18:56:58.553
436,Merchant_1689277385_436,Sports,Kosove,11,2024-02-29 18:56:58.553
437,Merchant_731420892_437,Clothing,Switzerland,1,2024-01-05 18:56:58.553
438,Merchant_1086765561_438,Entertainment,Italy,30,2025-01-23 18:56:58.553
439,Merchant_712308922_439,Healthcare,UK,42,2023-02-23 18:56:58.553
440,Merchant_2013269272_440,Groceries,Switzerland,98,2025-05-17 18:56:58.553
441,Merchant_1140386948_441,Healthcare,Switzerland,10,2025-12-22 18:56:58.553
442,Merchant_964114362_442,Electronics,Netherlands,82,2024-01-17 18:56:58.557
443,Merchant_68250110_443,Electronics,Kosove,74,2025-07-02 18:56:58.557
444,Merchant_971303397_444,Groceries,Spain,4,2023-03-11 18:56:58.557
445,Merchant_1740335800_445,Travel,Switzerland,4,2025-02-11 18:56:58.557
446,Merchant_669022795_446,Furniture,Kosove,38,2024-03-15 18:56:58.557
447,Merchant_28199864_447,Beauty,USA,45,2023-02-18 18:56:58.557
448,Merchant_356422410_448,Travel,UK,87,2024-03-26 18:56:58.557
449,Merchant_528972176_449,Entertainment,Kosove,89,2025-11-19 18:56:58.557
450,Merchant_1645881836_450,Sports,USA,5,2024-11-24 18:56:58.560
451,Merchant_224871695_451,Sports,Italy,85,2023-08-13 18:56:58.560
452,Merchant_846493682_452,Beauty,USA,14,2023-10-06 18:56:58.560
453,Merchant_576254774_453,Entertainment,Switzerland,71,2025-10-28 18:56:58.560
454,Merchant_821297319_454,Groceries,USA,26,2023-02-14 18:56:58.560
455,Merchant_1870906453_455,Travel,Switzerland,8,2025-04-05 18:56:58.560
456,Merchant_838584698_456,Education,France,0,2025-07-20 18:56:58.560
457,Merchant_2029984027_457,Travel,Kosove,14,2025-09-01 18:56:58.560
458,Merchant_1073501728_458,Travel,Italy,92,2023-12-05 18:56:58.560
459,Merchant_1823011713_459,Sports,Switzerland,73,2025-01-21 18:56:58.560
460,Merchant_260953366_460,Entertainment,Germany,96,2024-08-08 18:56:58.560
461,Merchant_365243871_461,Entertainment,France,44,2025-08-23 18:56:58.560
462,Merchant_1680516992_462,Automotive,USA,1,2024-02-23 18:56:58.563
463,Merchant_245015171_463,Clothing,Italy,94,2025-12-22 18:56:58.563
464,Merchant_2074814332_464,Travel,France,45,2025-12-16 18:56:58.563
465,Merchant_1577059372_465,Groceries,Spain,46,2025-10-14 18:56:58.563
466,Merchant_1795955064_466,Sports,France,70,2024-03-28 18:56:58.563
467,Merchant_1147286001_467,Beauty,France,7,2025-06-04 18:56:58.563
468,Merchant_406611759_468,Electronics,Italy,81,2024-01-24 18:56:58.563
469,Merchant_867779883_469,Groceries,Italy,19,2025-08-20 18:56:58.563
470,Merchant_467439775_470,Education,Italy,19,2025-05-09 18:56:58.563
471,Merchant_1978955953_471,Restaurants,Italy,57,2023-11-04 18:56:58.567
472,Merchant_635995683_472,Entertainment,Switzerland,90,2024-04-20 18:56:58.567
473,Merchant_1167063269_473,Travel,UK,47,2023-06-11 18:56:58.567
474,Merchant_395701985_474,Travel,France,85,2024-01-06 18:56:58.567
475,Merchant_1540136497_475,Sports,Kosove,38,2024-12-26 18:56:58.567
476,Merchant_1079868181_476,Travel,Germany,83,2024-04-07 18:56:58.567
477,Merchant_1907540803_477,Entertainment,Spain,65,2023-11-30 18:56:58.567
478,Merchant_870278541_478,Automotive,USA,36,2025-06-05 18:56:58.567
479,Merchant_355543326_479,Clothing,Italy,54,2024-12-08 18:56:58.567
480,Merchant_247249815_480,Furniture,Shqipëri,91,2024-10-18 18:56:58.570
481,Merchant_239113892_481,Clothing,Switzerland,35,2023-02-13 18:56:58.570
482,Merchant_752108058_482,Restaurants,UK,82,2023-11-04 18:56:58.570
483,Merchant_98586302_483,Furniture,Germany,27,2025-03-13 18:56:58.570
484,Merchant_477528272_484,Clothing,Netherlands,98,2025-01-30 18:56:58.570
485,Merchant_668035835_485,Travel,Italy,89,2024-12-09 18:56:58.570
486,Merchant_1886424817_486,Education,France,22,2024-10-17 18:56:58.570
487,Merchant_948089901_487,Groceries,Switzerland,0,2024-01-28 18:56:58.573
488,Merchant_67679254_488,Beauty,Spain,2,2023-06-16 18:56:58.573
489,Merchant_764416133_489,Sports,Germany,21,2025-10-07 18:56:58.573
490,Merchant_287165253_490,Entertainment,UK,61,2025-01-06 18:56:58.573
491,Merchant_2049846043_491,Groceries,USA,24,2023-12-29 18:56:58.573
492,Merchant_1393545655_492,Beauty,UK,25,2023-10-30 18:56:58.577
493,Merchant_1211128561_493,Restaurants,Spain,79,2024-12-04 18:56:58.577
494,Merchant_1744526909_494,Restaurants,Kosove,83,2024-10-12 18:56:58.577
495,Merchant_897537040_495,Clothing,UK,70,2025-04-14 18:56:58.577
496,Merchant_611067475_496,Groceries,Kosove,100,2025-01-15 18:56:58.577
497,Merchant_2037002149_497,Automotive,Shqipëri,39,2024-09-26 18:56:58.577
498,Merchant_1622141638_498,Electronics,Germany,55,2023-11-16 18:56:58.577
499,Merchant_405360099_499,Clothing,UK,5,2025-07-07 18:56:58.577
500,Merchant_52917242_500,Education,USA,8,2025-12-12 18:56:58.580
501,Merchant_1086827544_501,Furniture,Switzerland,79,2023-05-30 18:56:58.583
502,Merchant_1041028879_502,Entertainment,Shqipëri,51,2025-02-20 18:56:58.583
503,Merchant_457993008_503,Electronics,Germany,68,2023-06-21 18:56:58.587
504,Merchant_1972956274_504,Beauty,USA,2,2025-07-02 18:56:58.587
505,Merchant_1161518007_505,Groceries,Italy,49,2025-07-30 18:56:58.587
506,Merchant_1518581925_506,Groceries,Switzerland,54,2023-09-29 18:56:58.587
507,Merchant_356783634_507,Groceries,Italy,2,2024-03-04 18:56:58.587
508,Merchant_1639280170_508,Education,USA,37,2023-03-09 18:56:58.590
509,Merchant_951465082_509,Automotive,Netherlands,83,2025-06-27 18:56:58.590
510,Merchant_1702596876_510,Groceries,Netherlands,71,2025-06-10 18:56:58.590
511,Merchant_1424912370_511,Entertainment,Switzerland,47,2026-01-05 18:56:58.590
512,Merchant_1896714799_512,Healthcare,Spain,21,2025-10-27 18:56:58.590
513,Merchant_187767437_513,Beauty,Netherlands,90,2025-08-26 18:56:58.590
514,Merchant_699763609_514,Healthcare,UK,45,2025-05-20 18:56:58.593
515,Merchant_2080821855_515,Education,Italy,32,2025-06-09 18:56:58.593
516,Merchant_850391038_516,Healthcare,Netherlands,44,2025-11-29 18:56:58.593
517,Merchant_438305886_517,Beauty,France,56,2025-08-23 18:56:58.593
518,Merchant_1982758971_518,Entertainment,Kosove,11,2023-05-29 18:56:58.597
519,Merchant_1302321688_519,Education,France,100,2025-07-26 18:56:58.597
520,Merchant_631838158_520,Healthcare,France,76,2025-11-09 18:56:58.597
521,Merchant_1659055565_521,Clothing,France,91,2025-04-19 18:56:58.597
522,Merchant_1466200666_522,Clothing,USA,1,2024-02-20 18:56:58.597
523,Merchant_1113293298_523,Restaurants,Netherlands,20,2025-10-27 18:56:58.597
524,Merchant_995908499_524,Beauty,Spain,41,2025-01-05 18:56:58.600
525,Merchant_1780431259_525,Clothing,Kosove,69,2025-06-08 18:56:58.600
526,Merchant_401211169_526,Education,Spain,37,2025-02-15 18:56:58.600
527,Merchant_202774441_527,Healthcare,USA,2,2025-11-28 18:56:58.600
528,Merchant_1692416597_528,Travel,USA,28,2023-06-03 18:56:58.600
529,Merchant_2054205119_529,Groceries,Shqipëri,36,2023-12-07 18:56:58.600
530,Merchant_316690684_530,Entertainment,Spain,93,2025-04-20 18:56:58.600
531,Merchant_1687919657_531,Restaurants,Spain,72,2024-09-09 18:56:58.600
532,Merchant_923805689_532,Clothing,Shqipëri,82,2023-06-27 18:56:58.600
533,Merchant_2053295951_533,Sports,UK,38,2025-11-09 18:56:58.603
534,Merchant_39623776_534,Groceries,USA,96,2023-05-24 18:56:58.603
535,Merchant_2080832776_535,Healthcare,USA,7,2024-04-17 18:56:58.603
536,Merchant_336237663_536,Furniture,France,75,2023-09-16 18:56:58.603
537,Merchant_1960388240_537,Education,Italy,83,2024-01-11 18:56:58.603
538,Merchant_1854247471_538,Healthcare,France,91,2024-04-13 18:56:58.603
539,Merchant_1236608646_539,Furniture,France,84,2023-03-28 18:56:58.603
540,Merchant_1738695294_540,Electronics,Germany,58,2024-06-23 18:56:58.603
541,Merchant_1785141017_541,Healthcare,Netherlands,11,2025-06-13 18:56:58.607
542,Merchant_2065749820_542,Education,Italy,80,2024-12-01 18:56:58.607
543,Merchant_223167772_543,Beauty,Kosove,38,2025-12-20 18:56:58.607
544,Merchant_1188666038_544,Entertainment,Germany,44,2024-07-27 18:56:58.607
545,Merchant_560092350_545,Clothing,USA,96,2023-02-16 18:56:58.607
546,Merchant_1647219147_546,Groceries,France,94,2023-09-14 18:56:58.607
547,Merchant_2073198568_547,Restaurants,France,47,2024-12-21 18:56:58.610
548,Merchant_82663383_548,Groceries,UK,83,2025-12-12 18:56:58.610
549,Merchant_887420111_549,Entertainment,Spain,18,2023-05-17 18:56:58.610
550,Merchant_175092049_550,Clothing,Netherlands,34,2025-03-04 18:56:58.610
551,Merchant_480153963_551,Automotive,Kosove,36,2024-09-27 18:56:58.610
552,Merchant_1739902901_552,Clothing,Italy,17,2024-05-02 18:56:58.610
553,Merchant_2074456186_553,Travel,Germany,40,2024-12-05 18:56:58.610
554,Merchant_1781142560_554,Electronics,Shqipëri,51,2024-05-30 18:56:58.613
555,Merchant_710656154_555,Restaurants,Italy,72,2025-03-15 18:56:58.613
556,Merchant_1207754943_556,Furniture,USA,57,2024-09-26 18:56:58.613
557,Merchant_756025652_557,Clothing,France,46,2023-10-19 18:56:58.613
558,Merchant_299963685_558,Beauty,Spain,70,2023-03-25 18:56:58.613
559,Merchant_1253104004_559,Electronics,Kosove,4,2025-01-24 18:56:58.617
560,Merchant_1474961462_560,Electronics,France,24,2023-07-02 18:56:58.617
561,Merchant_763840433_561,Healthcare,USA,22,2025-10-24 18:56:58.617
562,Merchant_1213556862_562,Education,Shqipëri,4,2024-07-17 18:56:58.617
563,Merchant_115894561_563,Furniture,USA,22,2024-03-27 18:56:58.620
564,Merchant_2145813158_564,Furniture,USA,62,2024-03-30 18:56:58.620
565,Merchant_168301891_565,Electronics,Netherlands,90,2023-03-20 18:56:58.620
566,Merchant_1591435356_566,Groceries,Italy,23,2025-12-23 18:56:58.620
567,Merchant_831419296_567,Entertainment,Switzerland,58,2023-07-06 18:56:58.620
568,Merchant_211732377_568,Travel,Kosove,12,2024-01-27 18:56:58.620
569,Merchant_323068715_569,Travel,Switzerland,77,2023-08-26 18:56:58.623
570,Merchant_2014612883_570,Education,Shqipëri,46,2026-01-28 18:56:58.623
571,Merchant_1449020478_571,Groceries,USA,73,2023-10-03 18:56:58.623
572,Merchant_2054125858_572,Sports,Shqipëri,17,2023-02-11 18:56:58.623
573,Merchant_1898345376_573,Entertainment,Shqipëri,28,2023-07-29 18:56:58.623
574,Merchant_1870707544_574,Groceries,Netherlands,42,2023-08-06 18:56:58.627
575,Merchant_1946075993_575,Education,Switzerland,85,2024-07-31 18:56:58.627
576,Merchant_782783854_576,Travel,Germany,62,2023-12-14 18:56:58.627
577,Merchant_1477378521_577,Groceries,Kosove,83,2024-01-12 18:56:58.627
578,Merchant_717151798_578,Restaurants,France,99,2025-08-07 18:56:58.627
579,Merchant_821089317_579,Entertainment,USA,73,2025-08-05 18:56:58.630
580,Merchant_1806919287_580,Sports,Italy,97,2024-01-07 18:56:58.630
581,Merchant_1728091319_581,Education,Kosove,48,2023-07-26 18:56:58.630
582,Merchant_1802937406_582,Electronics,Kosove,96,2023-03-16 18:56:58.630
583,Merchant_1025395514_583,Clothing,Switzerland,89,2024-04-24 18:56:58.630
584,Merchant_1631619161_584,Education,Shqipëri,51,2023-06-15 18:56:58.630
585,Merchant_380391191_585,Education,Kosove,76,2024-06-12 18:56:58.630
586,Merchant_1048729336_586,Groceries,Germany,73,2025-11-17 18:56:58.630
587,Merchant_1306560295_587,Furniture,France,21,2023-02-11 18:56:58.633
588,Merchant_1937245448_588,Automotive,Netherlands,4,2024-08-11 18:56:58.633
589,Merchant_1497539981_589,Automotive,Netherlands,7,2023-03-28 18:56:58.633
590,Merchant_68796364_590,Sports,USA,66,2024-09-05 18:56:58.633
591,Merchant_872944064_591,Automotive,Spain,76,2025-03-06 18:56:58.633
592,Merchant_2083716474_592,Electronics,Germany,91,2024-12-15 18:56:58.633
593,Merchant_576266774_593,Beauty,Germany,26,2025-11-22 18:56:58.637
594,Merchant_1455018781_594,Travel,Germany,8,2024-11-27 18:56:58.637
595,Merchant_108835345_595,Restaurants,Shqipëri,89,2023-11-19 18:56:58.637
596,Merchant_167861187_596,Beauty,Netherlands,7,2024-06-18 18:56:58.637
597,Merchant_686354840_597,Healthcare,Italy,28,2023-11-05 18:56:58.637
598,Merchant_1912588072_598,Education,USA,87,2024-04-23 18:56:58.637
599,Merchant_613335708_599,Entertainment,Switzerland,92,2024-10-29 18:56:58.637
600,Merchant_436068798_600,Electronics,Netherlands,61,2024-05-06 18:56:58.640
601,Merchant_1568843773_601,Restaurants,Italy,82,2024-08-20 18:56:58.640
602,Merchant_1964794628_602,Automotive,USA,87,2023-05-05 18:56:58.640
603,Merchant_126812161_603,Entertainment,Germany,3,2023-02-17 18:56:58.640
604,Merchant_1938202824_604,Electronics,Kosove,96,2025-11-24 18:56:58.640
605,Merchant_623663031_605,Restaurants,Italy,12,2025-02-02 18:56:58.640
606,Merchant_1702652311_606,Beauty,Shqipëri,56,2024-04-11 18:56:58.640
607,Merchant_1219771607_607,Sports,Shqipëri,96,2025-12-22 18:56:58.640
608,Merchant_2002157235_608,Entertainment,USA,27,2025-11-11 18:56:58.643
609,Merchant_745473320_609,Travel,Switzerland,19,2023-07-30 18:56:58.643
610,Merchant_1646027814_610,Sports,Kosove,19,2026-01-03 18:56:58.643
611,Merchant_81850208_611,Entertainment,Italy,62,2023-03-29 18:56:58.643
612,Merchant_702760318_612,Groceries,Netherlands,70,2024-01-07 18:56:58.643
613,Merchant_127744372_613,Travel,Switzerland,32,2023-04-06 18:56:58.643
614,Merchant_775308373_614,Groceries,Italy,67,2023-02-11 18:56:58.647
615,Merchant_529374534_615,Travel,Spain,54,2025-04-07 18:56:58.647
616,Merchant_2085776344_616,Restaurants,Germany,73,2023-04-15 18:56:58.647
617,Merchant_1604355410_617,Groceries,Spain,13,2024-04-03 18:56:58.647
618,Merchant_621925756_618,Healthcare,UK,35,2023-04-21 18:56:58.650
619,Merchant_1472979149_619,Entertainment,UK,41,2025-10-07 18:56:58.650
620,Merchant_2027722010_620,Clothing,Germany,41,2025-12-23 18:56:58.650
621,Merchant_152454815_621,Furniture,Spain,46,2023-06-25 18:56:58.650
622,Merchant_1322992581_622,Travel,Germany,79,2023-09-05 18:56:58.650
623,Merchant_902872724_623,Furniture,Spain,82,2024-06-14 18:56:58.650
624,Merchant_1257155827_624,Education,France,68,2024-09-22 18:56:58.653
625,Merchant_1558410189_625,Clothing,Germany,32,2024-10-30 18:56:58.653
626,Merchant_638978071_626,Entertainment,Germany,75,2023-07-16 18:56:58.653
