id,user_id,role_id
1703,3686,1410
1704,8203,5949
1705,4587,8960
1706,8659,6556
1707,7287,8149
1708,8838,6206
1709,5552,1480
1710,736,4298
1711,2205,5980
1712,9108,1109
1713,6356,9857
1714,5455,6314
1715,2291,4842
1716,2077,8135
1717,3491,2518
1718,5390,8901
1719,5297,6382
1720,6433,8681
1721,8544,9155
1722,5431,9395
1723,8666,2306
1724,9076,8699
1725,5207,902
1726,6900,3581
1727,5436,1856
1728,6788,7567
1729,7378,4021
1730,1205,6833
1731,3686,6144
1732,848,8001
1733,5681,1862
1734,9817,8244
1735,138,2035
1736,7678,4060
1737,3297,8736
1738,3001,7346
1739,9649,6517
1740,1114,7734
1741,9605,9650
1742,4411,9328
1743,1819,6646
1744,6528,7555
1745,3623,5523
1746,9218,379
1747,5422,2096
1748,6827,1124
1749,7659,8033
1750,3577,595
1751,7363,6349
1752,8010,5774
1753,6909,2251
1754,9875,611
1755,7024,5903
1756,7427,1504
1757,3413,7519
1758,6238,5991
1759,2193,345
1760,4306,7132
1761,1851,1753
1762,118,5743
1763,4266,4472
1764,7783,8407
1765,8075,6849
1766,5511,7008
1767,3172,8179
1768,3760,3692
1769,1098,3937
1770,441,6055
1771,8603,3092
1772,4558,3120
1773,5766,2559
1774,2632,8636
1775,6437,1390
1776,6028,5461
1777,8934,7209
1778,7153,7059
1779,3173,3547
1780,1621,96
1781,3303,8461
1782,4631,8621
1783,7089,5474
1784,6047,8899
1785,5148,7793
1786,2165,1111
1787,1005,5792
1788,7735,8747
1789,1498,5383
1790,5467,4931
1791,6144,3024
1792,8774,7215
1793,5586,5592
1794,3182,8662
1795,6080,627
1796,2179,4292
1797,9168,4661
1798,2276,7483
1799,9595,731
1800,2020,8118
1801,8453,7917
1802,2506,9775
1803,7817,884
1804,2614,5793
1805,8793,3171
1806,144,4543
1807,5680,4963
1808,3682,4504
1809,1120,2799
1810,8680,2262
1811,3250,775
1812,4243,8587
1813,2659,150
1814,2671,190
1815,2834,5821
1816,202,6543
1817,3360,2105
1818,8288,602
1819,6302,1439
1820,4228,8023
1821,8609,2833
1822,6461,8834
1823,5812,5702
1824,6420,4836
1825,8337,7146
1826,1906,6954
1827,6160,3277
1828,9825,1835
1829,1153,5169
1830,5250,1062
1831,3098,9625
1832,6104,8029
1833,5541,4136
1834,5053,285
1835,8800,2218
1836,5147,9127
1837,1364,6480
1838,6489,1036
1839,4940,5874
1840,7125,6506
1841,6262,161
1842,2635,5636
1843,3091,5987
1844,7142,2131
1845,5745,7658
1846,8951,4636
1847,8289,4145
1848,3794,264
1849,8376,1804
1850,4839,3447
1851,6809,7533
1852,8018,444
1853,9066,2282
1854,9274,2286
1855,1383,5503
1856,7209,3290
1857,4977,9658
1858,8055,9315
1859,1621,8357
1860,9510,4411
1861,646,4555
1862,2354,5092
1863,8530,9090
1864,1537,6909
1865,8979,1276
1866,8654,1921
1867,4450,4214
1868,2785,495
1869,4434,7448
1870,7528,123
1871,5672,2445
1872,1964,3094
1873,9122,2844
1874,5083,7270
1875,3143,4657
1876,1171,3733
1877,8632,980
1878,4711,8002
1879,6963,5145
1880,490,8055
1881,6527,5738
1882,6661,8746
1883,2607,1435
1884,1586,4013
1885,1143,7434
1886,2827,7494
1887,9032,1442
1888,8217,4851
1889,7343,4116
1890,9775,4384
1891,1065,3302
1892,2155,67
1893,6355,5416
1894,650,7065
1895,6227,4369
1896,3032,3563
1897,7081,9278
1898,8675,7799
1899,1989,6187
1900,9888,8452
1901,7391,2665
1902,7882,2296
1903,3068,2824
1904,2176,7245
1905,5327,1577
1906,5182,3691
1907,4655,1869
1908,1838,7023
1909,1371,1898
1910,8495,5527
1911,3923,5062
1912,9148,6660
1913,4215,9342
1914,8419,9163
1915,4944,1360
1916,2237,2944
1917,7817,3838
1918,9462,2157
1919,2400,9196
1920,9880,1090
1921,5815,6652
1922,9846,3215
1923,5415,2661
1924,6043,4777
1925,1147,4255
1926,5269,1985
1927,576,8249
1928,8862,1483
1929,4427,6717
1930,5127,9626
1931,2335,2728
1932,1694,3807
1933,1756,1923
1934,9839,7856
1935,91,1280
1936,72,923
1937,4002,4065
1938,9221,256
1939,6982,3949
1940,9097,6151
1941,2725,1422
1942,5236,7280
1943,3682,9237
1944,5990,8965
1945,1623,1070
1946,7736,5137
1947,7577,3031
1948,7547,9083
1949,3226,895
1950,6986,3222
1951,9332,8111
1952,6529,9412
1953,1614,1092
1954,7247,1606
1955,315,2077
1956,287,3390
1957,3311,7695
1958,9506,7120
1959,2163,4408
1960,4322,9910
1961,8356,4548
1962,7657,7252
1963,8336,5084
1964,3711,6703
1965,8393,4236
1966,4239,6061
1967,9639,9167
1968,5968,1297
1969,968,1090
1970,8939,1480
1971,6699,3804
1972,1320,550
1973,7637,8351
1974,7671,6884
1975,151,6650
1976,2538,1261
1977,2129,3655
1978,2551,9321
1979,2811,9420
1980,5912,4400
1981,2947,6364
1982,6749,5271
1983,1826,6549
1984,4390,805
1985,3905,8616
1986,1678,3260
1987,2927,7309
1988,2776,9724
1989,8085,1109
1990,6317,9144
1991,6788,3153
1992,8595,5756
1993,26,1054
1994,6067,458
1995,3809,7717
1996,4208,9351
1997,3568,6736
1998,7580,9033
1999,7328,2022
2000,4726,2444
2001,6569,5530
2002,1816,6094
2003,7825,3024
2004,3085,7593
2005,8612,3986
2006,6159,5663
2007,6340,367
2008,5982,6672
2009,3749,1628
2010,3294,5451
2011,650,3103
2012,8195,5433
2013,9493,9852
2014,7418,8573
2015,7728,816
2016,2428,6214
2017,5399,13
2018,8253,8944
2019,845,2155
2020,5970,1049
2021,6007,1079
2022,6168,6132
2023,7759,8543
2024,4752,308
2025,4644,2620
2026,7366,2056
2027,1268,7856
2028,6328,7575
2029,520,2278
2030,1971,1555
2031,8172,634
2032,432,9031
2033,1897,2045
2034,4950,6659
2035,7952,3776
2036,9719,895
2037,8654,7667
2038,5413,3700
2039,5287,9994
2040,9533,8031
2041,4927,6600
2042,5326,1731
2043,2281,2954
2044,9006,2919
2045,2669,229
2046,9024,4192
2047,7822,8974
2048,3276,1525
2049,9046,1365
2050,336,187
2051,7612,2229
2052,6370,6966
2053,5021,9094
2054,288,7867
2055,9269,4173
2056,6028,9659
2057,9034,7705
2058,6125,8539
2059,7288,4060
2060,366,6909
2061,9037,5398
2062,8837,8905
2063,8620,2067
2064,7001,7574
2065,7589,9849
2066,6672,4440
2067,6280,5472
2068,7053,9072
2069,837,2149
2070,7229,6228
2071,7757,6100
2072,2597,2865
2073,2067,5903
2074,9442,1264
2075,6777,6882
2076,8983,9321
2077,1870,7442
2078,2810,2685
2079,3287,4643
2080,6900,999
2081,1078,3118
2082,421,2937
2083,5933,7679
2084,5904,201
2085,835,267
2086,8971,4705
2087,4076,1573
2088,5591,2401
2089,6945,8588
2090,2508,5264
2091,5437,1427
2092,9733,1031
2093,4652,7656
2094,34,2862
2095,6733,3707
2096,1546,3380
2097,6230,3153
2098,1438,2168
2099,8440,2031
2100,6625,5286
2101,7297,3437
2102,386,1290
2103,6433,6518
2104,6460,9629
2105,5862,8557
2106,7977,6467
2107,4339,6977
2108,1998,4177
2109,882,3882
2110,8615,7196
2111,3323,8350
2112,1391,249
2113,4714,1546
2114,8141,6500
2115,1173,5757
2116,6960,3949
2117,3393,8060
2118,7277,9696
2119,7617,3023
2120,8193,4211
2121,8396,8974
2122,4524,1837
2123,1593,1307
2124,6154,9582
2125,8797,8112
2126,9026,1920
2127,1728,4732
2128,3861,3804
2129,4642,9228
2130,9026,6281
2131,8777,107
2132,8959,9355
2133,8942,70
2134,3912,2468
2135,5032,9052
2136,6360,2112
2137,9714,2372
2138,2966,3265
2139,2183,356
2140,6335,2196
2141,4515,2705
2142,1501,4481
2143,3120,3987
2144,906,4443
2145,1064,6029
2146,1595,9913
2147,7744,6777
2148,9885,4132
2149,6663,8156
2150,2664,5844
2151,4710,2593
2152,7713,4221
2153,2049,6513
2154,5935,605
2155,3777,3025
2156,9910,665
2157,9997,2645
2158,5098,6595
2159,3028,9291
2160,7823,1175
2161,6562,2721
2162,2297,5623
2163,3850,9879
2164,5386,8027
2165,1874,2436
2166,6328,923
2167,9805,9868
2168,8202,4610
2169,6778,9017
2170,2029,6056
2171,8684,7454
2172,2398,6594
2173,2269,1070
2174,4619,2447
2175,585,3244
2176,1189,2316
2177,331,8998
2178,8214,3063
2179,2440,3559
2180,8828,9863
2181,8571,8345
2182,3815,7013
2183,5045,6431
2184,6732,9005
2185,5253,5472
2186,7668,1961
2187,8996,6401
2188,3218,8830
2189,9771,6599
2190,9002,3152
2191,3739,3860
2192,518,765
2193,3888,1699
2194,5085,972
2195,5569,3448
2196,1227,860
2197,5965,8323
2198,3312,1042
2199,6984,7260
2200,2966,2526
2201,2567,2846
2202,9401,2019
2203,6137,7338
2204,8998,7874
2205,7543,675
2206,6623,8460
2207,8894,5553
2208,4782,435
2209,5511,4034
2210,1462,9436
2211,2414,4930
2212,3787,3305
2213,1836,4702
2214,7516,6125
2215,4168,1741
2216,64,3039
2217,5100,1422
2218,4932,8808
2219,513,4317
2220,1265,8352
2221,2193,1647
2222,276,257
2223,1761,741
2224,9490,1688
2225,9248,9595
2226,90,8283
2227,5334,3876
2228,2518,306
2229,89,1523
2230,6487,4321
2231,8214,1680
2232,2663,6366
2233,3345,5023
2234,7432,6750
2235,7125,1091
2236,956,2187
2237,8966,5150
2238,2397,8378
2239,1245,6146
2240,764,8275
2241,8504,3865
2242,7751,2501
2243,7330,6778
2244,4616,718
2245,4725,3787
2246,3766,1283
2247,627,6659
2248,6301,521
2249,2351,4945
2250,1530,1696
2251,6989,7293
2252,8011,6459
2253,8632,196
2254,3448,3466
2255,4499,9121
2256,3987,3939
2257,558,9324
2258,2744,7299
2259,2323,6665
2260,1009,9820
2261,547,1114
2262,1062,965
2263,4785,1424
2264,9507,2989
2265,5165,9391
2266,8613,7888
2267,2645,7076
2268,1245,2276
2269,7010,6153
2270,7757,5086
2271,931,7895
2272,3997,9373
2273,924,8302
2274,1070,6725
2275,6585,7832
2276,6758,4125
2277,4904,707
2278,3143,3303
2279,8066,6516
2280,5073,5892
2281,6522,8186
2282,9293,8490
2283,741,5154
2284,7943,5393
2285,2477,7479
2286,1393,5472
2287,659,9105
2288,7727,3710
2289,6300,1107
2290,5310,9458
2291,6142,2052
2292,4352,1535
2293,9125,4567
2294,8698,6864
2295,6310,9559
2296,9462,1031
2297,9133,1876
2298,3959,3383
2299,6203,2737
2300,2190,3140
2301,5218,1206
2302,5383,7021
2303,7046,3867
2304,1028,8379
2305,5994,404
2306,1225,3833
2307,567,214
2308,2406,7028
2309,1011,7839
2310,515,9005
2311,7519,4668
2312,3352,7227
2313,2860,5186
2314,8863,3959
2315,4729,7799
2316,7386,8224
2317,2355,7483
2318,8189,4109
2319,3562,3573
2320,928,6369
2321,4129,9849
2322,2192,4055
2323,1369,9093
2324,6433,7603
2325,430,4755
2326,243,5838
2327,9163,2299
2328,5955,5379
2329,4035,25
2330,2764,594
2331,315,8515
2332,1487,1821
2333,5372,8062
2334,6594,8799
2335,9376,5673
2336,1521,6155
2337,6685,7094
2338,6196,4027
2339,1109,5162
2340,4723,8672
2341,5901,4622
2342,1205,1091
2343,6093,1887
2344,3430,512
2345,4399,9376
2346,8624,4081
2347,3049,6854
2348,787,2270
2349,6502,7132
2350,4897,7427
2351,6378,3201
2352,1353,9470
2353,6381,8216
2354,5158,6774
2355,734,3823
2356,2610,8636
2357,2376,3806
2358,351,8927
2359,3821,9780
2360,2224,1219
2361,5905,9856
2362,8984,1245
2363,6915,352
2364,3370,6910
2365,9779,7711
2366,7858,1964
2367,3889,2818
2368,7187,6645
2369,4605,3987
2370,3101,8470
2371,6087,1627
2372,2546,2943
2373,4315,2962
2374,2419,6440
2375,2053,9307
2376,13,4501
2377,5272,7017
2378,1521,2762
2379,3968,1145
2380,9004,9044
2381,4523,262
2382,9907,8416
2383,2522,4485
2384,9522,7725
2385,2106,9868
2386,9595,9826
2387,3235,6248
2388,6145,5790
2389,2767,6215
2390,4481,1037
2391,6973,2823
2392,768,6856
2393,4572,3332
2394,8900,302
2395,5035,135
2396,3253,6827
2397,2813,5181
2398,9164,3055
2399,268,2745
2400,7119,8418
2401,7939,9927
2402,3515,3523
2403,6923,7032
2404,5660,9254
2405,2114,9583
2406,9977,1891
2407,1461,5805
2408,1245,5973
2409,1005,3174
2410,471,3226
2411,4167,4757
2412,6166,2317
2413,2374,4248
2414,6724,8441
2415,8775,9546
2416,619,8691
2417,1060,850
2418,799,76
2419,3299,3394
2420,1084,3741
2421,8440,3818
2422,3209,2458
2423,4150,7653
2424,2657,5777
2425,7471,7648
2426,4242,6049
2427,7655,2904
2428,607,9324
2429,4395,1619
2430,8501,3446
2431,4965,4170
2432,1209,4683
2433,485,5181
2434,6518,3084
2435,2945,95
2436,6368,5863
2437,7118,5046
2438,166,3947
2439,2958,8610
2440,4504,6737
2441,5050,4006
2442,8096,4762
2443,6431,2330
2444,1049,4827
2445,6841,1865
2446,1188,2534
2447,6707,116
2448,5196,6505
2449,8704,1464
2450,2035,4315
2451,7415,784
2452,7894,6513
2453,8516,7917
2454,5275,1781
2455,428,4348
2456,7165,1804
2457,8896,8570
2458,3532,9811
2459,6219,965
2460,1323,6313
2461,6393,5184
2462,353,738
2463,1824,8894
2464,6847,1806
2465,1227,1604
2466,6510,4671
2467,6501,8136
2468,7350,4686
2469,4689,1492
2470,5494,9576
2471,4433,4416
2472,3891,2127
2473,2697,437
2474,2648,7831
2475,1639,4059
2476,5680,777
2477,9254,1608
2478,4186,924
2479,3449,6956
2480,1907,2515
2481,853,1012
2482,1299,8662
2483,9866,5136
2484,5735,3196
2485,5870,8105
2486,5640,2368
2487,9703,969
2488,8561,2157
2489,682,1758
2490,7956,5476
2491,9838,4341
2492,3795,3019
2493,2955,1763
2494,2895,121
2495,2204,5519
2496,8434,1832
2497,5893,5454
2498,6915,5437
2499,5555,7431
2500,720,6751
2501,4507,1706
2502,4570,9270
2503,2672,5542
2504,8555,3314
2505,6605,5760
2506,4079,5637
2507,1784,7646
2508,7653,5057
2509,5985,9549
2510,2173,5583
2511,210,8979
2512,7809,5268
2513,7628,9352
2514,7504,3888
2515,7268,5814
2516,6882,2062
2517,2725,3180
2518,1725,7081
2519,3621,2323
2520,9303,737
2521,3920,5676
2522,46,4357
2523,4372,9129
2524,6740,2451
2525,9657,7991
2526,840,5872
2527,1719,8034
2528,7263,3174
2529,2439,926
2530,8123,4031
2531,7094,2187
2532,255,5523
2533,7002,5963
2534,4953,1190
2535,4649,8486
2536,774,101
2537,5996,9098
2538,3361,7393
2539,1157,8294
2540,2868,5681
2541,5936,2401
2542,9220,1585
2543,7218,6464
2544,9023,8476
2545,4767,2563
2546,2590,6257
2547,9070,1345
2548,5478,9866
2549,4706,1486
2550,1519,1479
2551,4627,1106
2552,3617,7309
2553,1683,121
2554,7850,7603
2555,8002,2128
2556,2005,9942
2557,4490,143
2558,1160,8858
2559,469,7233
2560,573,4566
2561,9249,7001
2562,8554,8171
2563,3126,5402
2564,1369,2257
2565,1719,1083
2566,9504,2020
2567,8634,3361
2568,8072,2506
2569,8266,2832
2570,4877,9197
2571,9077,5955
2572,3211,5020
2573,2330,9568
2574,7604,4681
2575,9465,2574
2576,5435,2664
2577,651,522
2578,2930,3044
2579,6213,110
2580,6682,4207
2581,2580,7646
2582,5948,8448
2583,3805,5291
2584,6205,5268
2585,3161,5033
2586,5048,2582
2587,3711,3462
2588,3977,9226
2589,5573,6410
2590,7703,923
2591,3558,6112
2592,3871,2083
2593,6438,4961
2594,292,1979
2595,3325,1367
2596,3738,458
2597,4984,6255
2598,1836,4162
2599,4359,5086
2600,7323,92
2601,1350,4670
2602,7299,8709
2603,9861,2145
2604,1611,7730
2605,848,2694
2606,1527,3011
2607,9625,7601
2608,9548,4442
2609,4657,6019
2610,9380,7160
2611,7086,284
2612,8916,8095
2613,9349,3906
2614,5952,2810
2615,8572,8
2616,1131,5774
2617,2411,7721
2618,2867,408
2619,3071,3021
2620,4514,7923
2621,620,8216
2622,1009,3806
2623,5390,5291
2624,6192,7294
2625,9099,2984
2626,2992,9274
2627,2314,4743
2628,624,4616
2629,3898,180
2630,5367,3707
2631,8508,5311
2632,8968,5474
2633,9110,5873
2634,9896,5090
2635,7165,9956
2636,8552,7305
2637,7267,7819
2638,3999,1081
2639,1443,9122
2640,3346,6959
2641,5910,8388
2642,5573,4458
2643,5523,6261
2644,9528,2188
2645,1948,1421
2646,1634,3957
2647,3217,3464
2648,2995,5588
2649,3930,9707
2650,6231,5123
2651,6060,9516
2652,8875,5039
2653,7702,3282
2654,2996,6449
2655,1374,1994
2656,2215,1577
2657,6254,1476
2658,8887,2067
2659,8016,3599
2660,9002,2651
2661,5798,722
2662,5438,7217
2663,2432,9009
2664,6490,1007
2665,3569,6829
2666,2339,3197
2667,1967,1473
2668,9530,6897
2669,1033,9802
2670,4479,1843
2671,4994,2911
2672,3572,6533
2673,8733,3942
2674,2213,6390
2675,5043,79
2676,20,1445
2677,803,4992
2678,9783,1453
2679,1100,6484
2680,434,1003
2681,2686,5191
2682,6656,4858
2683,3734,7057
2684,9691,9186
2685,5030,7793
2686,2896,3062
2687,4981,6474
2688,5179,7804
2689,5673,7146
2690,1828,3523
2691,4468,8628
2692,8047,8657
2693,3810,4443
2694,8271,6848
2695,1076,5714
2696,3950,8695
2697,8554,261
2698,7758,5906
2699,9613,888
2700,2534,8595
2701,4984,2549
2702,8657,9158
2703,4996,1431
2704,15,2351
2705,8715,5215
2706,3678,623
2707,666,1174
2708,9532,2394
2709,8074,8905
2710,9210,7266
2711,4396,4952
2712,7412,3521
2713,495,3959
2714,1408,4026
2715,6589,5677
2716,1475,6645
2717,6755,1436
2718,8898,8533
2719,6670,6270
2720,882,5512
2721,6437,6702
2722,8564,4867
2723,5098,5999
2724,6133,6943
2725,1942,6341
2726,3071,544
2727,6037,6725
2728,5440,1224
2729,5484,7990
2730,4555,8415
2731,9344,5242
2732,9918,8492
2733,7274,2923
2734,2362,5422
2735,2029,5207
2736,5931,232
2737,9510,9675
2738,8377,8759
2739,5605,6158
2740,8925,8912
2741,9491,2582
2742,3799,6098
2743,9186,429
2744,4650,7378
2745,1413,8608
2746,1761,3820
2747,7946,7439
2748,7727,812
2749,9010,914
2750,4318,4294
2751,2453,4188
2752,1704,625
2753,5319,2072
2754,5449,9685
2755,2045,5962
2756,1650,2713
2757,5680,7589
2758,7809,7316
2759,8041,7735
2760,5080,4057
2761,6208,777
2762,2118,8359
2763,1277,9157
2764,2669,403
2765,8312,1385
2766,7131,6308
2767,8348,7048
2768,1303,6871
2769,4456,7323
2770,9544,577
2771,2062,1442
2772,8292,1611
2773,5775,6744
2774,6082,4727
2775,3861,5860
2776,7032,4949
2777,7101,4372
2778,3577,9392
2779,9185,1506
2780,6180,8907
2781,6756,7699
2782,8565,2492
2783,5233,4741
2784,6955,6301
2785,909,8775
2786,1315,8556
2787,1032,689
2788,2311,5955
2789,4498,2388
2790,1815,3660
2791,8124,4641
2792,4223,6767
2793,3458,5494
2794,3572,1819
2795,7353,3599
2796,6246,3650
2797,1183,6723
2798,251,4902
2799,6222,2182
2800,7153,5013
2801,6449,1357
2802,3922,4989
2803,9981,2089
2804,8547,5365
2805,7578,7514
2806,8334,864
2807,3757,2561
2808,5930,4322
2809,9046,6579
2810,4843,1862
2811,2559,8339
2812,6623,8017
2813,7466,9635
2814,6139,2342
2815,3563,7640
2816,5141,2663
2817,1596,5057
2818,924,4567
2819,1004,8232
2820,3453,9391
2821,2390,7527
2822,4181,9598
2823,5432,6183
2824,6736,8213
2825,398,4862
2826,5011,316
2827,6611,7679
2828,1609,5741
2829,8641,9296
2830,952,1546
2831,4861,3845
2832,9582,7494
2833,4854,4183
2834,1183,2191
2835,1243,2310
2836,1205,7116
2837,5687,9770
2838,7466,1914
2839,4523,939
2840,2649,803
2841,5388,6348
2842,6599,8449
2843,9915,1307
2844,4281,1558
2845,3308,3669
2846,292,9892
2847,902,5859
2848,7440,6315
2849,1588,4043
2850,9649,1500
2851,6874,885
2852,8480,9231
2853,5672,1324
2854,6149,1612
2855,4163,4509
2856,8349,9743
2857,4653,2162
2858,8118,6129
2859,3214,6004
2860,2705,8847
2861,7281,6135
2862,2185,4972
2863,1902,3762
2864,6986,8862
2865,3051,343
2866,217,619
2867,3166,2643
2868,557,2062
2869,3202,4337
2870,7317,815
2871,3719,4731
2872,839,4785
2873,4804,77
2874,7361,2472
2875,6897,9973
2876,2870,7042
2877,5988,1700
2878,3917,2322
2879,9028,6271
2880,8073,5971
2881,8083,6681
2882,2809,5996
2883,5526,7582
2884,1597,5314
2885,1324,3727
2886,8751,146
2887,3305,1091
2888,6486,8048
2889,493,9129
2890,7744,8928
2891,4744,8769
2892,7613,6488
2893,3473,7374
2894,3828,2309
2895,5552,1463
2896,5950,4178
2897,7019,9603
2898,2288,8358
2899,774,2553
2900,1441,9266
2901,341,8792
2902,9851,3836
2903,5284,591
2904,595,8868
2905,6220,9436
2906,3235,7340
2907,5022,9939
2908,1200,2234
2909,6246,9767
2910,1433,5637
2911,2863,9020
2912,5851,9601
2913,952,1146
2914,3906,5074
2915,4623,4363
2916,9269,4036
2917,5701,1868
2918,4384,5613
2919,7741,4261
2920,9842,7878
2921,7796,396
2922,4885,7836
2923,1422,2052
2924,1247,4580
2925,509,6526
2926,2247,406
2927,423,5151
2928,2451,2361
2929,132,4281
2930,3798,3667
2931,7519,4038
2932,9443,1230
2933,8758,3693
2934,1288,1236
2935,7028,9316
2936,2559,1869
2937,1376,3136
2938,1344,9760
2939,9145,9264
2940,5961,7429
2941,5722,3151
2942,7371,8726
2943,4783,7798
2944,1943,9363
2945,9902,5393
2946,8659,4669
2947,7123,7871
2948,1238,2656
2949,1331,6363
2950,2032,388
2951,6944,1754
2952,9286,1324
2953,9319,4152
2954,7748,781
2955,5434,6255
2956,474,3098
2957,9981,5047
2958,3507,4871
2959,9215,8893
2960,4167,15
2961,1809,9781
2962,7932,2184
2963,4051,8412
2964,4066,9978
2965,2101,7379
2966,5589,4951
2967,609,2140
2968,2719,1251
2969,4090,2395
2970,2769,3950
2971,9079,6175
2972,4615,3855
2973,7898,4055
2974,6606,2499
2975,9253,2733
2976,7137,5883
2977,3187,3230
2978,4018,7063
2979,9107,1309
2980,3503,9725
2981,2258,8683
2982,7084,3886
2983,9532,8247
2984,3481,1660
2985,5645,9982
2986,9204,5790
2987,7657,6513
2988,5981,7424
2989,8886,7137
2990,7997,2497
2991,3348,852
2992,2873,6725
2993,5092,8262
2994,6784,2761
2995,7524,9988
2996,1057,974
2997,2381,5926
2998,1211,1527
2999,8444,857
3000,263,461
3001,6915,2387
3002,4561,5557
3003,2982,9021
3004,2155,1155
3005,4637,6971
3006,4142,2934
3007,6703,587
3008,4521,4271
3009,8885,396
3010,1416,7333
3011,4583,7921
3012,8776,8365
3013,7275,5564
3014,7660,6306
3015,5951,3174
3016,9275,7849
3017,3565,4490
3018,9964,6675
3019,2538,5078
3020,8392,2781
3021,9462,7926
3022,4152,6207
3023,5301,9120
3024,1531,7291
3025,1916,3157
3026,5079,3194
3027,5667,3947
3028,6694,9728
3029,4870,6932
3030,734,5437
3031,9522,1455
3032,5936,4029
3033,4935,4954
3034,4022,2121
3035,6861,4224
3036,5326,1626
3037,2553,739
3038,328,9739
3039,7371,184
3040,437,2475
3041,37,8305
3042,1703,1037
3043,6810,6157
3044,6121,9940
3045,2084,30
3046,8090,3107
3047,8274,9340
3048,2753,1122
3049,5851,6915
3050,397,7493
3051,3015,9245
3052,6695,6098
3053,3124,1568
3054,4922,7759
3055,1975,4204
3056,1019,2722
3057,6063,1151
3058,423,5778
3059,4070,8885
3060,1846,9296
3061,9868,4062
3062,7654,1245
3063,3464,9151
3064,6276,3235
3065,5912,8042
3066,9169,9105
3067,3304,5222
3068,4998,6890
3069,4715,1463
3070,6634,1318
3071,117,7647
3072,57,4510
3073,8396,5410
3074,1924,6184
3075,9986,5116
3076,7018,8153
3077,2615,4748
3078,5101,3369
3079,9705,4775
3080,7205,1863
3081,524,4423
3082,1045,9354
3083,542,9477
3084,4373,7442
3085,4234,3764
3086,6011,1806
3087,2172,3979
3088,2178,63
3089,4113,2572
3090,5687,4228
3091,8933,8216
3092,3551,6671
3093,7873,4456
3094,2923,7249
3095,8927,1932
3096,2538,8354
3097,9546,2574
3098,9588,7335
3099,9908,490
3100,7243,3863
3101,8396,275
3102,5505,1384
3103,203,6627
3104,3266,4117
3105,2297,3086
3106,7359,7390
3107,9269,8453
3108,4428,3640
3109,445,5642
3110,8860,4930
3111,6227,7090
3112,2171,2924
3113,9634,2962
3114,7747,3256
3115,9555,2989
3116,4104,8952
3117,2173,9603
3118,9876,4796
3119,4314,687
